company,vehicle_type,factor_circumvented,factor_name,geography_factor,geography_type,geography_factor_id,latitude,longitude,county_fips,tract_fips,block_group_fips,zip,place_name_fips,"rate_$50,000_liability",rate_basic_pip,"rate_$1,000,000_ppi",rate_$50_deductible_comprehensive,rate_$200_deductible_collision,generic_location_based_premium,location_effect
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49428,,,,,,49428,,370,1270,101,595,2818,5154,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49429,,,,,,49429,,370,1270,101,595,2818,5154,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49430,,,,,,49430,,370,1270,101,595,2818,5154,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49431,,,,,,49431,,366,1775,95,1443,2528,6207,0.96
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49434,,,,,,49434,,288,1142,81,581,2609,4701,0.73
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49435,,,,,,49435,,370,1270,101,595,2818,5154,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49436,,,,,,49436,,366,1775,95,1443,2528,6207,0.96
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49437,,,,,,49437,,351,1576,101,727,2601,5356,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49440,,,,,,49440,,351,1576,101,727,2601,5356,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49441,,,,,,49441,,351,1576,101,727,2601,5356,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49442,,,,,,49442,,351,1576,101,727,2601,5356,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49443,,,,,,49443,,351,1576,101,727,2601,5356,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49444,,,,,,49444,,351,1576,101,727,2601,5356,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49445,,,,,,49445,,351,1576,101,727,2601,5356,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49757,,,,,,49757,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49759,,,,,,49759,,371,1553,101,1218,2108,5351,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49760,,,,,,49760,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49761,,,,,,49761,,371,1553,101,1218,2108,5351,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49762,,,,,,49762,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49764,,,,,,49764,,368,1380,94,818,2673,5333,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49765,,,,,,49765,,371,1553,101,1218,2108,5351,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49766,,,,,,49766,,371,1553,101,1218,2108,5351,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49768,,,,,,49768,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49769,,,,,,49769,,368,1380,94,818,2673,5333,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49770,,,,,,49770,,368,1380,94,818,2673,5333,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49774,,,,,,49774,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49775,,,,,,49775,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49776,,,,,,49776,,346,1364,96,1122,2050,4978,0.77
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49777,,,,,,49777,,346,1364,96,1122,2050,4978,0.77
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49779,,,,,,49779,,346,1364,96,1122,2050,4978,0.77
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49780,,,,,,49780,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49781,,,,,,49781,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49782,,,,,,49782,,368,1380,94,818,2673,5333,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49783,,,,,,49783,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49784,,,,,,49784,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49785,,,,,,49785,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49786,,,,,,49786,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49788,,,,,,49788,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49790,,,,,,49790,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49791,,,,,,49791,,371,1553,101,1218,2108,5351,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49792,,,,,,49792,,371,1553,101,1218,2108,5351,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49793,,,,,,49793,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49795,,,,,,49795,,371,1553,101,1218,2108,5351,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49796,,,,,,49796,,368,1380,94,818,2673,5333,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49797,,,,,,49797,,371,1553,101,1218,2108,5351,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49799,,,,,,49799,,371,1553,101,1218,2108,5351,0.83
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49801,,,,,,49801,,381,1570,110,1912,2100,6073,0.94
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49802,,,,,,49802,,381,1570,110,1912,2100,6073,0.94
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49805,,,,,,49805,,381,1570,110,1912,2100,6073,0.94
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49806,,,,,,49806,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49807,,,,,,49807,,381,1570,110,1912,2100,6073,0.94
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49808,,,,,,49808,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49812,,,,,,49812,,381,1570,110,1912,2100,6073,0.94
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49814,,,,,,49814,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49815,,,,,,49815,,381,1570,110,1912,2100,6073,0.94
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49816,,,,,,49816,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49817,,,,,,49817,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49818,,,,,,49818,,381,1570,110,1912,2100,6073,0.94
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49819,,,,,,49819,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49820,,,,,,49820,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49821,,,,,,49821,,381,1570,110,1912,2100,6073,0.94
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49822,,,,,,49822,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49825,,,,,,49825,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49826,,,,,,49826,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49827,,,,,,49827,,352,1350,102,1073,2290,5167,0.8
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49829,,,,,,49829,,381,1570,110,1912,2100,6073,0.94
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49831,,,,,,49831,,381,1570,110,1912,2100,6073,0.94
Liberty Mutual,Auto,zip,Garaging Territory,Territory,zip,49833,,,,,,49833,,352,1350,102,1073,2290,5167,0.8
