geography_factor_id,rate_bodily_injury,rate_property_damage,rate_pip,rate_collision,rate_comprehensive,rate_um_uim,generic_location_based_premium,weighted_mean,location_effect,company,vehicle_type,factor_circumvented,factor_name,geography_factor,geography_type,tract_fips,latitude,place_name_fips,longitude,county_fips,block_group_fips,zip,territory,zip_code
8210,763.5,201.05,14931.12,1571.93,303.04,388.04,18158.68,7219.0,2.1837843428357706,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8210,48210
8211,763.5,201.05,14931.12,1571.93,303.04,388.04,18158.68,7219.0,2.1837843428357706,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8211,48211
8212,763.5,201.05,14931.12,1571.93,303.04,388.04,18158.68,7219.0,2.1837843428357706,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8212,48212
8213,859.95,198.56,19851.03,1646.8,375.67,430.9,23362.909999999996,9450.0,2.809651200477196,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8213,48213
8214,859.95,198.56,19851.03,1646.8,375.67,430.9,23362.909999999996,9450.0,2.809651200477196,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8214,48214
8215,859.95,198.56,19851.03,1646.8,375.67,430.9,23362.909999999996,9450.0,2.809651200477196,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8215,48215
8216,709.93,201.05,14931.12,1571.93,303.04,388.04,18105.11,7212.0,2.177341951249724,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8216,48216
8217,709.93,201.05,14931.12,1571.93,303.04,388.04,18105.11,7212.0,2.177341951249724,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8217,48217
8218,527.19,153.84,10012.12,1007.73,128.3,113.42,11942.6,4820.0,1.4362312069352219,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8218,48218
8219,709.93,201.05,14931.12,1571.93,303.04,388.04,18105.11,7212.0,2.177341951249724,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8219,48219
8220,535.44,154.41,6538.2,1039.59,95.21,52.78,8415.63,3278.0,1.0120736214911543,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8220,48220
8221,709.93,201.05,14931.12,1571.93,303.04,388.04,18105.11,7212.0,2.177341951249724,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8221,48221
8223,709.93,201.05,14931.12,1571.93,303.04,388.04,18105.11,7212.0,2.177341951249724,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8223,48223
8224,859.95,198.56,19851.03,1646.8,375.67,430.9,23362.909999999996,9450.0,2.809651200477196,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8224,48224
8225,624.5,181.85,9937.15,1252.07,153.19,125.37,12274.130000000001,4869.0,1.476101397014035,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8225,48225
8226,763.5,201.05,14931.12,1571.93,303.04,388.04,18158.68,7219.0,2.1837843428357706,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8226,48226
8227,709.93,201.05,14931.12,1571.93,303.04,388.04,18105.11,7212.0,2.177341951249724,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8227,48227
8228,709.93,201.05,14931.12,1571.93,303.04,388.04,18105.11,7212.0,2.177341951249724,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8228,48228
8229,527.19,153.84,10012.12,994.45,116.07,113.42,11917.090000000002,4815.0,1.433163344150827,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8229,48229
8230,514.95,181.85,8602.47,1125.63,115.83,58.91,10599.639999999998,4220.0,1.274725248294245,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8230,48230
8234,763.5,201.05,14931.12,1571.93,303.04,388.04,18158.68,7219.0,2.1837843428357706,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8234,48234
8235,709.93,201.05,14931.12,1571.93,303.04,388.04,18105.11,7212.0,2.177341951249724,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8235,48235
8236,514.95,181.85,8602.47,1125.63,115.83,58.91,10599.639999999998,4220.0,1.274725248294245,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8236,48236
8237,647.68,183.2,13731.4,1433.62,276.34,352.78999999999996,16625.03,6628.0,1.9993457791631863,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8237,48237
8238,709.93,201.05,14931.12,1571.93,303.04,388.04,18105.11,7212.0,2.177341951249724,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8238,48238
8239,477.69,167.67,11817.69,1088.8,152.52,184.7,13889.070000000002,5644.0,1.6703159922720163,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8239,48239
8240,393.07,163.57,10901.01,1002.98,115.12,45.87,12621.62,5194.0,1.5178909555773228,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8240,48240
8242,552.31,153.84,14622.84,994.45,138.76,54.01,16516.21,6872.0,1.9862589572032538,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8242,48242
8301,638.4,196.95,9385.03,1169.78,89.81,71.16,11551.130000000001,4595.0,1.3891525615331377,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8301,48301
8302,672.18,196.95,9206.79,1231.04,96.9,71.16,11475.019999999999,4538.0,1.3799994828769118,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8302,48302
8303,672.18,196.95,11403.46,1122.45,96.9,71.16,13563.099999999999,5487.0,1.6311144543720049,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8303,48303
8304,672.18,196.95,10167.08,1122.45,96.9,71.16,12326.72,4936.0,1.4824259326405085,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8304,48304
8306,509.61,167.67,7315.08,1094.09,95.82,48.71,9230.979999999998,3635.0,1.1101285772440583,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8306,48306
8307,501.11,174.09,6000.74,988.55,88.48,52.78,7805.749999999999,3020.0,0.9387287310581118,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8307,48307
8309,509.61,167.67,7315.08,1094.09,95.82,52.78,9235.05,3635.0,1.1106180402598362,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8309,48309
8310,509.61,159.12,8085.09,1094.09,95.82,52.78,9996.51,3978.0,1.2021921208480577,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8310,48310
8312,563.26,167.67,8085.09,1092.42,95.82,52.78,10057.04,3985.0,1.2094715302694392,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8312,48312
8313,493.34,175.35,7491.35,1041.69,85.32,40.53,9327.58,3697.0,1.1217458075448257,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8313,48313
8314,493.34,174.52,7491.35,1041.69,85.32,40.53,9326.75,3697.0,1.1216459907627385,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8314,48314
8315,501.11,183.73,7986.41,1125.63,108.9,58.91,9964.69,3944.0,1.1983654099974324,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8315,48315
8316,493.34,174.52,7173.95,1041.69,85.32,40.53,9009.35,3555.0,1.0834750912030748,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8316,48316
8317,493.34,189.09,7491.35,988.55,85.32,40.53,9288.18,3683.0,1.1170075169252582,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8317,48317
8320,523.63,167.67,7315.08,1094.09,95.82,52.78,9249.07,3637.0,1.1123041020488296,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8320,48320
8321,501.11,165.84,7173.95,1006.56,93.89,52.78,8994.13,3548.0,1.081644715994196,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8321,48321
8322,672.18,195.16,8552.94,1231.04,98.21,71.16,10820.689999999999,4247.0,1.301308982848951,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8322,48322
8323,672.18,195.16,10320.08,1231.04,96.9,71.16,12586.519999999999,5033.0,1.5136697880456773,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8323,48323
8324,523.63,129.19,5255.09,984.63,95.82,52.78,7041.139999999999,2689.0,0.8467758277426914,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8324,48324
8326,509.61,167.67,7315.08,1094.09,95.82,52.78,9235.05,3635.0,1.1106180402598362,AllState,Auto,zip,Territorial Base Rate,Territory,zip,,,,,,,,8326,48326
