tr2010ge,tot_pop_wt,white_tot_wt,black_tot_wt,aian_tot_wt,asian_tot_wt,nhopi_tot_wt,other_tot_wt,two_more_tot_wt,latin_tot_wt,white_pct_wt,black_pct_wt,aian_pct_wt,asian_pct_wt,nhopi_pct_wt,other_pct_wt,two_more_pct_wt,latin_pct_wt
26025001100,4274.0,2865.0,803.0,14.0,14.0,0.0,0.0,393.0,185.0,0.67,0.188,0.003,0.003,0.0,0.0,0.092,0.043
26025001200,2151.0,1841.0,237.0,10.0,7.0,0.0,0.0,19.0,37.0,0.856,0.11,0.005,0.003,0.0,0.0,0.009,0.017
26025001300,4157.0,2801.0,293.0,28.0,371.0,0.0,0.0,416.0,248.0,0.674,0.07,0.007,0.089,0.0,0.0,0.1,0.06
26025001400,4773.0,2808.0,463.0,8.0,508.0,0.0,0.0,342.0,644.0,0.588,0.097,0.002,0.106,0.0,0.0,0.072,0.135
26025001500,6177.0,4789.0,80.0,10.0,883.0,0.0,0.0,208.0,207.0,0.775,0.013,0.002,0.143,0.0,0.0,0.034,0.034
26025001600,3132.0,2509.0,67.0,4.0,106.0,0.0,16.0,233.0,197.0,0.801,0.021,0.001,0.034,0.0,0.005,0.074,0.063
26025001700,4425.0,3335.0,109.0,14.0,230.0,0.0,0.0,371.0,366.0,0.754,0.025,0.003,0.052,0.0,0.0,0.084,0.083
26025001800,6296.0,4482.0,850.0,8.0,403.0,0.0,0.0,418.0,135.0,0.712,0.135,0.001,0.064,0.0,0.0,0.066,0.021
26025001900,4204.0,3508.0,138.0,5.0,107.0,0.0,0.0,216.0,230.0,0.834,0.033,0.001,0.025,0.0,0.0,0.051,0.055
26025002000,4557.0,3661.0,342.0,45.0,222.0,0.0,0.0,119.0,168.0,0.803,0.075,0.01,0.049,0.0,0.0,0.026,0.037
26025002100,1130.0,1065.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.942,0.0,0.0,0.0,0.0,0.0,0.058,0.0
26025002200,3185.0,2916.0,77.0,0.0,0.0,0.0,0.0,83.0,109.0,0.916,0.024,0.0,0.0,0.0,0.0,0.026,0.034
26025002300,3825.0,3230.0,153.0,39.0,0.0,0.0,30.0,268.0,105.0,0.844,0.04,0.01,0.0,0.0,0.008,0.07,0.027
26025002400,2409.0,2055.0,195.0,6.0,7.0,4.0,0.0,70.0,72.0,0.853,0.081,0.002,0.003,0.002,0.0,0.029,0.03
26025002500,3398.0,3062.0,77.0,1.0,0.0,0.0,7.0,27.0,224.0,0.901,0.023,0.0,0.0,0.0,0.002,0.008,0.066
26025002600,2067.0,1325.0,398.0,0.0,147.0,0.0,0.0,157.0,40.0,0.641,0.193,0.0,0.071,0.0,0.0,0.076,0.019
26025002700,6439.0,5988.0,79.0,0.0,39.0,0.0,0.0,190.0,143.0,0.93,0.012,0.0,0.006,0.0,0.0,0.03,0.022
26025002800,4184.0,3788.0,93.0,40.0,0.0,0.0,1.0,147.0,115.0,0.905,0.022,0.01,0.0,0.0,0.0,0.035,0.027
26025002900,2892.0,2748.0,1.0,4.0,10.0,0.0,0.0,86.0,43.0,0.95,0.0,0.001,0.003,0.0,0.0,0.03,0.015
26025003000,2044.0,1989.0,2.0,0.0,0.0,0.0,1.0,22.0,30.0,0.973,0.001,0.0,0.0,0.0,0.0,0.011,0.015
26025003100,2901.0,2671.0,23.0,0.0,5.0,0.0,0.0,129.0,73.0,0.921,0.008,0.0,0.002,0.0,0.0,0.044,0.025
26025003200,2287.0,2065.0,67.0,7.0,0.0,0.0,0.0,83.0,65.0,0.903,0.029,0.003,0.0,0.0,0.0,0.036,0.028
26025003300,1839.0,1360.0,325.0,14.0,0.0,8.0,0.0,107.0,25.0,0.74,0.177,0.008,0.0,0.004,0.0,0.058,0.014
26025003400,2039.0,1461.0,306.0,25.0,24.0,0.0,0.0,34.0,189.0,0.717,0.15,0.012,0.012,0.0,0.0,0.017,0.093
26025003500,2403.0,1780.0,315.0,8.0,0.0,0.0,5.0,110.0,185.0,0.741,0.131,0.003,0.0,0.0,0.002,0.046,0.077
26025003600,2007.0,611.0,1175.0,1.0,0.0,0.0,15.0,83.0,122.0,0.304,0.585,0.0,0.0,0.0,0.007,0.041,0.061
26025003700,4663.0,4108.0,56.0,12.0,9.0,0.0,0.0,265.0,213.0,0.881,0.012,0.003,0.002,0.0,0.0,0.057,0.046
26025003800,4164.0,3663.0,6.0,0.0,122.0,0.0,9.0,93.0,271.0,0.88,0.001,0.0,0.029,0.0,0.002,0.022,0.065
26025003900,4792.0,4543.0,5.0,0.0,85.0,0.0,0.0,90.0,69.0,0.948,0.001,0.0,0.018,0.0,0.0,0.019,0.014
26025004000,3958.0,3609.0,23.0,0.0,0.0,0.0,0.0,127.0,199.0,0.912,0.006,0.0,0.0,0.0,0.0,0.032,0.05
26025004100,2044.0,981.0,574.0,0.0,35.0,0.0,0.0,31.0,423.0,0.48,0.281,0.0,0.017,0.0,0.0,0.015,0.207
26027001000,3819.0,3464.0,0.0,12.0,68.0,0.0,0.0,71.0,204.0,0.907,0.0,0.003,0.018,0.0,0.0,0.019,0.053
26027001100,2844.0,2434.0,7.0,29.0,15.0,0.0,79.0,170.0,110.0,0.856,0.002,0.01,0.005,0.0,0.028,0.06,0.039
26027001200,3246.0,2855.0,16.0,0.0,30.0,0.0,10.0,291.0,44.0,0.88,0.005,0.0,0.009,0.0,0.003,0.09,0.014
26027001500,3489.0,2958.0,193.0,56.0,35.0,0.0,0.0,68.0,179.0,0.848,0.055,0.016,0.01,0.0,0.0,0.019,0.051
26027001600,3836.0,2666.0,340.0,20.0,61.0,0.0,262.0,200.0,287.0,0.695,0.089,0.005,0.016,0.0,0.068,0.052,0.075
26027001700,5133.0,4780.0,29.0,80.0,10.0,6.0,31.0,88.0,109.0,0.931,0.006,0.016,0.002,0.001,0.006,0.017,0.021
26027001800,7657.0,7172.0,15.0,2.0,68.0,0.0,8.0,254.0,138.0,0.937,0.002,0.0,0.009,0.0,0.001,0.033,0.018
26027001900,5284.0,4361.0,254.0,93.0,60.0,0.0,25.0,107.0,384.0,0.825,0.048,0.018,0.011,0.0,0.005,0.02,0.073
26027002000,4404.0,3850.0,174.0,122.0,0.0,0.0,15.0,136.0,107.0,0.874,0.04,0.028,0.0,0.0,0.003,0.031,0.024
26027002100,5933.0,4234.0,947.0,66.0,105.0,0.0,0.0,298.0,283.0,0.714,0.16,0.011,0.018,0.0,0.0,0.05,0.048
26027002200,5959.0,4925.0,520.0,19.0,13.0,0.0,0.0,169.0,313.0,0.826,0.087,0.003,0.002,0.0,0.0,0.028,0.053
26029000100,1670.0,1540.0,3.0,22.0,0.0,0.0,7.0,80.0,18.0,0.922,0.002,0.013,0.0,0.0,0.004,0.048,0.011
26029000200,1313.0,1250.0,0.0,14.0,5.0,0.0,0.0,35.0,9.0,0.952,0.0,0.011,0.004,0.0,0.0,0.027,0.007
26029000300,2076.0,1931.0,1.0,7.0,21.0,0.0,0.0,105.0,11.0,0.93,0.0,0.003,0.01,0.0,0.0,0.051,0.005
26029000400,2792.0,2561.0,0.0,81.0,28.0,0.0,13.0,83.0,26.0,0.917,0.0,0.029,0.01,0.0,0.005,0.03,0.009
26029000500,657.0,617.0,0.0,7.0,3.0,0.0,9.0,19.0,2.0,0.939,0.0,0.011,0.005,0.0,0.014,0.029,0.003
26029000800,2945.0,2679.0,6.0,9.0,21.0,0.0,12.0,46.0,172.0,0.91,0.002,0.003,0.007,0.0,0.004,0.016,0.058
26029000900,2043.0,1957.0,2.0,20.0,0.0,0.0,0.0,31.0,33.0,0.958,0.001,0.01,0.0,0.0,0.0,0.015,0.016
26029001000,2333.0,2239.0,7.0,20.0,0.0,0.0,1.0,54.0,12.0,0.96,0.003,0.009,0.0,0.0,0.0,0.023,0.005
26029001100,1607.0,1415.0,0.0,10.0,16.0,0.0,0.0,26.0,140.0,0.881,0.0,0.006,0.01,0.0,0.0,0.016,0.087
26029001200,3215.0,2979.0,1.0,34.0,4.0,0.0,0.0,141.0,56.0,0.927,0.0,0.011,0.001,0.0,0.0,0.044,0.017
26029001300,1525.0,1429.0,45.0,3.0,5.0,0.0,0.0,40.0,3.0,0.937,0.03,0.002,0.003,0.0,0.0,0.026,0.002
26029001400,1479.0,1336.0,0.0,8.0,6.0,0.0,0.0,46.0,83.0,0.903,0.0,0.005,0.004,0.0,0.0,0.031,0.056
26029001500,2519.0,2311.0,67.0,6.0,0.0,0.0,6.0,63.0,66.0,0.917,0.027,0.002,0.0,0.0,0.002,0.025,0.026
26029990000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26031960100,2595.0,2279.0,50.0,72.0,61.0,0.0,0.0,96.0,37.0,0.878,0.019,0.028,0.024,0.0,0.0,0.037,0.014
26031960200,2862.0,2536.0,16.0,61.0,28.0,0.0,17.0,134.0,70.0,0.886,0.006,0.021,0.01,0.0,0.006,0.047,0.024
26031960300,4095.0,3730.0,82.0,49.0,14.0,0.0,0.0,73.0,147.0,0.911,0.02,0.012,0.003,0.0,0.0,0.018,0.036
26031960400,3724.0,3449.0,13.0,86.0,6.0,3.0,0.0,120.0,47.0,0.926,0.003,0.023,0.002,0.001,0.0,0.032,0.013
26031960500,2571.0,2367.0,13.0,46.0,11.0,0.0,6.0,93.0,35.0,0.921,0.005,0.018,0.004,0.0,0.002,0.036,0.014
26031960600,2408.0,2135.0,15.0,32.0,0.0,0.0,0.0,202.0,24.0,0.887,0.006,0.013,0.0,0.0,0.0,0.084,0.01
26031960700,3663.0,3308.0,14.0,61.0,2.0,0.0,4.0,238.0,36.0,0.903,0.004,0.017,0.001,0.0,0.001,0.065,0.01
26031960800,3791.0,3402.0,0.0,72.0,21.0,0.0,19.0,254.0,23.0,0.897,0.0,0.019,0.006,0.0,0.005,0.067,0.006
26031990000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26033970100,2983.0,2075.0,0.0,392.0,34.0,0.0,68.0,391.0,23.0,0.696,0.0,0.131,0.011,0.0,0.023,0.131,0.008
26033970200,3388.0,1933.0,6.0,910.0,17.0,0.0,37.0,440.0,45.0,0.571,0.002,0.269,0.005,0.0,0.011,0.13,0.013
26033970300,3822.0,3053.0,112.0,309.0,74.0,0.0,26.0,219.0,29.0,0.799,0.029,0.081,0.019,0.0,0.007,0.057,0.008
26033970400,2659.0,1756.0,32.0,284.0,0.0,11.0,0.0,529.0,47.0,0.66,0.012,0.107,0.0,0.004,0.0,0.199,0.018
26033970500,3464.0,2488.0,0.0,292.0,77.0,0.0,73.0,415.0,119.0,0.718,0.0,0.084,0.022,0.0,0.021,0.12,0.034
26033970600,5366.0,3519.0,56.0,1104.0,24.0,1.0,4.0,610.0,48.0,0.656,0.01,0.206,0.004,0.0,0.001,0.114,0.009
26033970700,985.0,863.0,0.0,46.0,0.0,0.0,0.0,70.0,6.0,0.876,0.0,0.047,0.0,0.0,0.0,0.071,0.006
26033970800,3704.0,3099.0,28.0,316.0,16.0,0.0,5.0,176.0,64.0,0.837,0.008,0.085,0.004,0.0,0.001,0.048,0.017
26033970900,4511.0,1865.0,718.0,761.0,61.0,0.0,65.0,826.0,215.0,0.413,0.159,0.169,0.014,0.0,0.014,0.183,0.048
26033971000,2674.0,2337.0,0.0,158.0,3.0,10.0,1.0,147.0,18.0,0.874,0.0,0.059,0.001,0.004,0.0,0.055,0.007
26033971100,1464.0,1382.0,0.0,48.0,7.0,0.0,0.0,27.0,0.0,0.944,0.0,0.033,0.005,0.0,0.0,0.018,0.0
26033980100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26033980200,1327.0,323.0,804.0,28.0,0.0,0.0,13.0,25.0,134.0,0.243,0.606,0.021,0.0,0.0,0.01,0.019,0.101
26033980300,323.0,114.0,150.0,0.0,0.0,0.0,5.0,18.0,36.0,0.353,0.464,0.0,0.0,0.0,0.015,0.056,0.111
26033990000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26033990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26035000100,1659.0,1545.0,17.0,13.0,22.0,0.0,5.0,52.0,5.0,0.931,0.01,0.008,0.013,0.0,0.003,0.031,0.003
26035000200,1289.0,1221.0,4.0,0.0,0.0,0.0,0.0,28.0,36.0,0.947,0.003,0.0,0.0,0.0,0.0,0.022,0.028
26035000300,2249.0,2002.0,0.0,19.0,0.0,0.0,8.0,115.0,105.0,0.89,0.0,0.008,0.0,0.0,0.004,0.051,0.047
26035000400,3812.0,3515.0,22.0,7.0,67.0,0.0,0.0,76.0,125.0,0.922,0.006,0.002,0.018,0.0,0.0,0.02,0.033
26035000500,1335.0,1259.0,0.0,0.0,0.0,0.0,19.0,8.0,49.0,0.943,0.0,0.0,0.0,0.0,0.014,0.006,0.037
26035000600,3946.0,3645.0,37.0,11.0,0.0,0.0,0.0,59.0,194.0,0.924,0.009,0.003,0.0,0.0,0.0,0.015,0.049
26035000700,3330.0,3104.0,71.0,22.0,4.0,0.0,0.0,94.0,35.0,0.932,0.021,0.007,0.001,0.0,0.0,0.028,0.011
26035000800,4265.0,4069.0,0.0,19.0,8.0,0.0,0.0,144.0,25.0,0.954,0.0,0.004,0.002,0.0,0.0,0.034,0.006
26035000900,2115.0,1988.0,6.0,17.0,1.0,0.0,0.0,55.0,48.0,0.94,0.003,0.008,0.0,0.0,0.0,0.026,0.023
26035001000,3011.0,2915.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.968,0.0,0.0,0.0,0.0,0.0,0.016,0.016
26035001300,3987.0,3825.0,55.0,11.0,0.0,0.0,0.0,53.0,43.0,0.959,0.014,0.003,0.0,0.0,0.0,0.013,0.011
26037010104,3843.0,2598.0,140.0,0.0,311.0,0.0,25.0,318.0,451.0,0.676,0.036,0.0,0.081,0.0,0.007,0.083,0.117
26037010105,3610.0,2902.0,144.0,14.0,0.0,0.0,0.0,135.0,415.0,0.804,0.04,0.004,0.0,0.0,0.0,0.037,0.115
26037010107,4124.0,3535.0,32.0,0.0,0.0,0.0,27.0,246.0,284.0,0.857,0.008,0.0,0.0,0.0,0.007,0.06,0.069
26037010108,4492.0,3911.0,12.0,32.0,4.0,0.0,170.0,58.0,305.0,0.871,0.003,0.007,0.001,0.0,0.038,0.013,0.068
26037010201,2189.0,1857.0,88.0,13.0,49.0,0.0,0.0,63.0,119.0,0.848,0.04,0.006,0.022,0.0,0.0,0.029,0.054
26037010203,1201.0,940.0,8.0,0.0,17.0,0.0,0.0,106.0,130.0,0.783,0.007,0.0,0.014,0.0,0.0,0.088,0.108
26037010204,2348.0,2268.0,7.0,0.0,25.0,0.0,0.0,9.0,39.0,0.966,0.003,0.0,0.011,0.0,0.0,0.004,0.017
26037010300,5571.0,4782.0,95.0,1.0,66.0,0.0,2.0,331.0,294.0,0.858,0.017,0.0,0.012,0.0,0.0,0.059,0.053
26037010400,5057.0,4558.0,117.0,0.0,2.0,6.0,5.0,111.0,258.0,0.901,0.023,0.0,0.0,0.001,0.001,0.022,0.051
26037010500,3468.0,3253.0,0.0,0.0,8.0,0.0,0.0,54.0,153.0,0.938,0.0,0.0,0.002,0.0,0.0,0.016,0.044
26037010600,2453.0,2354.0,2.0,15.0,0.0,0.0,2.0,38.0,42.0,0.96,0.001,0.006,0.0,0.0,0.001,0.015,0.017
26037010701,2063.0,1919.0,2.0,4.0,3.0,0.0,0.0,40.0,95.0,0.93,0.001,0.002,0.001,0.0,0.0,0.019,0.046
26037010702,2366.0,2215.0,61.0,0.0,3.0,0.0,7.0,41.0,39.0,0.936,0.026,0.0,0.001,0.0,0.003,0.017,0.016
26037010801,3690.0,3457.0,7.0,0.0,12.0,0.0,0.0,133.0,81.0,0.937,0.002,0.0,0.003,0.0,0.0,0.036,0.022
26037010802,4084.0,3692.0,75.0,117.0,3.0,0.0,3.0,52.0,142.0,0.904,0.018,0.029,0.001,0.0,0.001,0.013,0.035
26037010901,2865.0,2657.0,66.0,20.0,14.0,2.0,0.0,82.0,24.0,0.927,0.023,0.007,0.005,0.001,0.0,0.029,0.008
26037010902,4400.0,4115.0,8.0,0.0,2.0,0.0,5.0,44.0,226.0,0.935,0.002,0.0,0.0,0.0,0.001,0.01,0.051
26037011001,3889.0,3469.0,17.0,0.0,4.0,0.0,38.0,177.0,184.0,0.892,0.004,0.0,0.001,0.0,0.01,0.046,0.047
26037011002,3467.0,3319.0,1.0,0.0,0.0,0.0,0.0,36.0,111.0,0.957,0.0,0.0,0.0,0.0,0.0,0.01,0.032
26037011101,4669.0,4500.0,23.0,0.0,29.0,0.0,0.0,17.0,100.0,0.964,0.005,0.0,0.006,0.0,0.0,0.004,0.021
26037011104,6712.0,5976.0,147.0,0.0,100.0,0.0,0.0,280.0,209.0,0.89,0.022,0.0,0.015,0.0,0.0,0.042,0.031
26037011200,2688.0,1880.0,285.0,0.0,346.0,0.0,0.0,70.0,107.0,0.699,0.106,0.0,0.129,0.0,0.0,0.026,0.04
26039960100,1934.0,1829.0,0.0,5.0,28.0,0.0,0.0,39.0,33.0,0.946,0.0,0.003,0.014,0.0,0.0,0.02,0.017
26039960200,3253.0,2904.0,18.0,0.0,92.0,0.0,0.0,126.0,113.0,0.893,0.006,0.0,0.028,0.0,0.0,0.039,0.035
26039960300,3865.0,3716.0,12.0,0.0,2.0,0.0,0.0,71.0,64.0,0.961,0.003,0.0,0.001,0.0,0.0,0.018,0.017
26039960400,2318.0,2105.0,0.0,0.0,0.0,0.0,35.0,83.0,95.0,0.908,0.0,0.0,0.0,0.0,0.015,0.036,0.041
26039960500,1822.0,1648.0,10.0,22.0,0.0,0.0,0.0,142.0,0.0,0.905,0.005,0.012,0.0,0.0,0.0,0.078,0.0
26041970100,1736.0,1396.0,11.0,136.0,5.0,0.0,7.0,158.0,23.0,0.804,0.006,0.078,0.003,0.0,0.004,0.091,0.013
26041970200,2166.0,1969.0,0.0,37.0,0.0,1.0,0.0,142.0,17.0,0.909,0.0,0.017,0.0,0.0,0.0,0.066,0.008
26041970300,2420.0,2278.0,0.0,24.0,15.0,0.0,0.0,103.0,0.0,0.941,0.0,0.01,0.006,0.0,0.0,0.043,0.0
26041970400,5438.0,5131.0,2.0,16.0,0.0,0.0,7.0,168.0,114.0,0.944,0.0,0.003,0.0,0.0,0.001,0.031,0.021
26041970500,4752.0,4449.0,32.0,63.0,1.0,0.0,0.0,147.0,60.0,0.936,0.007,0.013,0.0,0.0,0.0,0.031,0.013
26041970600,4105.0,3816.0,21.0,35.0,0.0,0.0,38.0,193.0,2.0,0.93,0.005,0.009,0.0,0.0,0.009,0.047,0.0
26041970700,3374.0,3079.0,13.0,75.0,18.0,0.0,15.0,96.0,78.0,0.913,0.004,0.022,0.005,0.0,0.004,0.028,0.023
26041970800,4477.0,4220.0,3.0,53.0,16.0,0.0,0.0,103.0,82.0,0.943,0.001,0.012,0.004,0.0,0.0,0.023,0.018
26041970900,2513.0,2245.0,14.0,106.0,0.0,0.0,0.0,130.0,18.0,0.893,0.006,0.042,0.0,0.0,0.0,0.052,0.007
26041971000,2569.0,2296.0,8.0,7.0,17.0,0.0,0.0,108.0,133.0,0.894,0.003,0.003,0.007,0.0,0.0,0.042,0.052
26041971100,3289.0,2606.0,0.0,128.0,0.0,0.0,0.0,534.0,21.0,0.792,0.0,0.039,0.0,0.0,0.0,0.162,0.006
26041990000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26041990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26043950100,1477.0,1378.0,0.0,0.0,0.0,0.0,0.0,25.0,74.0,0.933,0.0,0.0,0.0,0.0,0.0,0.017,0.05
26043950200,4491.0,4412.0,9.0,0.0,4.0,0.0,0.0,23.0,43.0,0.982,0.002,0.0,0.001,0.0,0.0,0.005,0.01
26043950300,4971.0,4726.0,40.0,0.0,4.0,0.0,19.0,153.0,29.0,0.951,0.008,0.0,0.001,0.0,0.004,0.031,0.006
26043950400,3937.0,3583.0,5.0,42.0,29.0,0.0,0.0,135.0,143.0,0.91,0.001,0.011,0.007,0.0,0.0,0.034,0.036
26043950500,2876.0,2644.0,89.0,42.0,9.0,0.0,17.0,19.0,56.0,0.919,0.031,0.015,0.003,0.0,0.006,0.007,0.019
26043950600,4412.0,3934.0,71.0,1.0,52.0,59.0,17.0,175.0,103.0,0.892,0.016,0.0,0.012,0.013,0.004,0.04,0.023
26043950700,3773.0,3574.0,0.0,13.0,52.0,0.0,0.0,118.0,16.0,0.947,0.0,0.003,0.014,0.0,0.0,0.031,0.004
26045020101,3298.0,2593.0,172.0,0.0,143.0,0.0,0.0,82.0,308.0,0.786,0.052,0.0,0.043,0.0,0.0,0.025,0.093
26045020102,3137.0,1931.0,593.0,42.0,212.0,0.0,20.0,100.0,239.0,0.616,0.189,0.013,0.068,0.0,0.006,0.032,0.076
26045020103,3622.0,2511.0,626.0,0.0,97.0,0.0,33.0,107.0,248.0,0.693,0.173,0.0,0.027,0.0,0.009,0.03,0.068
26045020104,3332.0,2054.0,428.0,0.0,341.0,0.0,0.0,253.0,256.0,0.616,0.128,0.0,0.102,0.0,0.0,0.076,0.077
26045020201,2701.0,1502.0,753.0,0.0,223.0,0.0,0.0,54.0,169.0,0.556,0.279,0.0,0.083,0.0,0.0,0.02,0.063
26045020202,4681.0,1975.0,2037.0,0.0,212.0,0.0,0.0,59.0,398.0,0.422,0.435,0.0,0.045,0.0,0.0,0.013,0.085
26045020302,7215.0,6028.0,310.0,0.0,36.0,0.0,0.0,491.0,350.0,0.835,0.043,0.0,0.005,0.0,0.0,0.068,0.049
26045020303,3167.0,2616.0,269.0,20.0,41.0,0.0,0.0,59.0,162.0,0.826,0.085,0.006,0.013,0.0,0.0,0.019,0.051
26045020304,5239.0,3318.0,686.0,0.0,616.0,16.0,0.0,384.0,219.0,0.633,0.131,0.0,0.118,0.003,0.0,0.073,0.042
26045020402,2582.0,2361.0,82.0,0.0,4.0,0.0,0.0,19.0,116.0,0.914,0.032,0.0,0.002,0.0,0.0,0.007,0.045
26045020403,2646.0,2459.0,0.0,10.0,13.0,0.0,0.0,49.0,115.0,0.929,0.0,0.004,0.005,0.0,0.0,0.019,0.043
26045020404,4812.0,4413.0,5.0,30.0,0.0,0.0,32.0,169.0,163.0,0.917,0.001,0.006,0.0,0.0,0.007,0.035,0.034
26045020500,3561.0,3321.0,4.0,26.0,4.0,0.0,3.0,90.0,113.0,0.933,0.001,0.007,0.001,0.0,0.001,0.025,0.032
26045020601,3986.0,3431.0,63.0,19.0,0.0,0.0,0.0,104.0,369.0,0.861,0.016,0.005,0.0,0.0,0.0,0.026,0.093
26045020602,3387.0,2949.0,3.0,59.0,26.0,0.0,0.0,77.0,273.0,0.871,0.001,0.017,0.008,0.0,0.0,0.023,0.081
26045020700,3995.0,3600.0,2.0,7.0,66.0,0.0,18.0,135.0,167.0,0.901,0.001,0.002,0.017,0.0,0.005,0.034,0.042
26045020800,5091.0,4621.0,88.0,18.0,5.0,0.0,0.0,85.0,274.0,0.908,0.017,0.004,0.001,0.0,0.0,0.017,0.054
26045020901,2864.0,2473.0,0.0,21.0,0.0,0.0,22.0,126.0,222.0,0.863,0.0,0.007,0.0,0.0,0.008,0.044,0.078
26045020902,4301.0,3923.0,1.0,0.0,0.0,0.0,0.0,117.0,260.0,0.912,0.0,0.0,0.0,0.0,0.0,0.027,0.06
26045021001,4550.0,4011.0,218.0,8.0,87.0,0.0,0.0,81.0,145.0,0.882,0.048,0.002,0.019,0.0,0.0,0.018,0.032
26045021002,4407.0,3555.0,85.0,0.0,1.0,0.0,34.0,178.0,554.0,0.807,0.019,0.0,0.0,0.0,0.008,0.04,0.126
26045021100,5253.0,4677.0,181.0,23.0,54.0,0.0,0.0,113.0,205.0,0.89,0.034,0.004,0.01,0.0,0.0,0.022,0.039
26045021201,2895.0,2711.0,24.0,0.0,0.0,0.0,0.0,49.0,111.0,0.936,0.008,0.0,0.0,0.0,0.0,0.017,0.038
26045021202,3416.0,3186.0,30.0,0.0,81.0,0.0,0.0,67.0,52.0,0.933,0.009,0.0,0.024,0.0,0.0,0.02,0.015
26045021301,2991.0,2668.0,1.0,6.0,1.0,0.0,10.0,132.0,173.0,0.892,0.0,0.002,0.0,0.0,0.003,0.044,0.058
26045021302,3135.0,2918.0,0.0,0.0,0.0,4.0,0.0,33.0,180.0,0.931,0.0,0.0,0.0,0.001,0.0,0.011,0.057
26045021401,3921.0,2617.0,790.0,0.0,148.0,0.0,0.0,18.0,348.0,0.667,0.201,0.0,0.038,0.0,0.0,0.005,0.089
26045021402,4887.0,4485.0,68.0,6.0,41.0,0.0,35.0,120.0,132.0,0.918,0.014,0.001,0.008,0.0,0.007,0.025,0.027
26047970100,2005.0,1685.0,52.0,84.0,10.0,0.0,2.0,152.0,20.0,0.84,0.026,0.042,0.005,0.0,0.001,0.076,0.01
26047970200,5771.0,4580.0,19.0,449.0,2.0,10.0,144.0,441.0,126.0,0.794,0.003,0.078,0.0,0.002,0.025,0.076,0.022
26047970300,4440.0,4094.0,1.0,88.0,19.0,7.0,9.0,138.0,84.0,0.922,0.0,0.02,0.004,0.002,0.002,0.031,0.019
26047970400,2942.0,2537.0,102.0,47.0,5.0,0.0,19.0,158.0,74.0,0.862,0.035,0.016,0.002,0.0,0.006,0.054,0.025
26047970500,4752.0,4542.0,0.0,23.0,0.0,0.0,0.0,60.0,127.0,0.956,0.0,0.005,0.0,0.0,0.0,0.013,0.027
26047970600,6252.0,5999.0,8.0,83.0,9.0,0.0,30.0,97.0,26.0,0.96,0.001,0.013,0.001,0.0,0.005,0.016,0.004
26047970700,3661.0,3292.0,64.0,40.0,12.0,0.0,0.0,217.0,36.0,0.899,0.017,0.011,0.003,0.0,0.0,0.059,0.01
26047970800,4249.0,3698.0,37.0,32.0,31.0,0.0,0.0,256.0,195.0,0.87,0.009,0.008,0.007,0.0,0.0,0.06,0.046
26047990000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26049000100,2312.0,108.0,2035.0,40.0,0.0,25.0,17.0,87.0,0.0,0.047,0.88,0.017,0.0,0.011,0.007,0.038,0.0
26049000200,1198.0,21.0,1122.0,0.0,0.0,0.0,0.0,46.0,9.0,0.018,0.937,0.0,0.0,0.0,0.0,0.038,0.008
26049000300,2042.0,81.0,1690.0,0.0,0.0,0.0,0.0,264.0,7.0,0.04,0.828,0.0,0.0,0.0,0.0,0.129,0.003
26049000400,1059.0,78.0,925.0,0.0,0.0,0.0,0.0,36.0,20.0,0.074,0.873,0.0,0.0,0.0,0.0,0.034,0.019
26049000500,1695.0,92.0,1568.0,0.0,29.0,0.0,0.0,6.0,0.0,0.054,0.925,0.0,0.017,0.0,0.0,0.004,0.0
26049000600,1568.0,104.0,1307.0,0.0,0.0,0.0,0.0,100.0,57.0,0.066,0.834,0.0,0.0,0.0,0.0,0.064,0.036
26049000700,1906.0,28.0,1819.0,0.0,0.0,0.0,0.0,17.0,42.0,0.015,0.954,0.0,0.0,0.0,0.0,0.009,0.022
26049000800,788.0,2.0,734.0,0.0,0.0,0.0,0.0,35.0,17.0,0.003,0.931,0.0,0.0,0.0,0.0,0.044,0.022
