bg2010ge,white_tot_wt,black_tot_wt,aian_tot_wt,asian_tot_wt,other_tot_wt,latin_tot_wt,tot_pop_wt,white_pct_wt,black_pct_wt,aian_pct_wt,asian_pct_wt,other_pct_wt,latin_pct_wt
260150114002,1495.0,0.0,0.0,0.0,0.0,0.0,1495.0,1.0,0.0,0.0,0.0,0.0,0.0
260150114003,773.0,11.0,19.0,0.0,0.0,0.0,803.0,0.963,0.014,0.024,0.0,0.0,0.0
260150114004,1147.0,0.0,0.0,0.0,0.0,0.0,1147.0,1.0,0.0,0.0,0.0,0.0,0.0
260150114005,902.0,0.0,0.0,0.0,0.0,45.0,947.0,0.952,0.0,0.0,0.0,0.0,0.048
260172803001,1087.0,87.0,0.0,0.0,8.0,75.0,1257.0,0.865,0.069,0.0,0.0,0.006,0.06
260172804001,543.0,7.0,0.0,41.0,0.0,32.0,623.0,0.872,0.011,0.0,0.066,0.0,0.051
260172804002,624.0,29.0,0.0,0.0,0.0,26.0,679.0,0.919,0.043,0.0,0.0,0.0,0.038
260172804003,309.0,0.0,0.0,0.0,0.0,52.0,361.0,0.856,0.0,0.0,0.0,0.0,0.144
260172804004,396.0,0.0,9.0,0.0,36.0,277.0,718.0,0.552,0.0,0.013,0.0,0.05,0.386
260172805001,802.0,0.0,3.0,0.0,0.0,131.0,936.0,0.857,0.0,0.003,0.0,0.0,0.14
260172805002,838.0,0.0,0.0,0.0,0.0,50.0,888.0,0.944,0.0,0.0,0.0,0.0,0.056
260172805003,437.0,0.0,0.0,0.0,0.0,23.0,460.0,0.95,0.0,0.0,0.0,0.0,0.05
260172805004,721.0,9.0,0.0,0.0,0.0,9.0,739.0,0.976,0.012,0.0,0.0,0.0,0.012
260172806001,402.0,120.0,0.0,0.0,0.0,33.0,555.0,0.724,0.216,0.0,0.0,0.0,0.059
260172806002,716.0,25.0,0.0,0.0,0.0,295.0,1036.0,0.691,0.024,0.0,0.0,0.0,0.285
260172806003,941.0,0.0,0.0,0.0,0.0,115.0,1056.0,0.891,0.0,0.0,0.0,0.0,0.109
260172807001,971.0,62.0,0.0,0.0,0.0,39.0,1072.0,0.906,0.058,0.0,0.0,0.0,0.036
260172807002,1001.0,30.0,0.0,0.0,0.0,240.0,1271.0,0.788,0.024,0.0,0.0,0.0,0.189
260172807003,469.0,93.0,0.0,0.0,0.0,46.0,608.0,0.771,0.153,0.0,0.0,0.0,0.076
260172808001,1259.0,22.0,0.0,0.0,0.0,112.0,1393.0,0.904,0.016,0.0,0.0,0.0,0.08
260172808002,610.0,0.0,0.0,0.0,0.0,117.0,727.0,0.839,0.0,0.0,0.0,0.0,0.161
260172808003,1126.0,12.0,15.0,0.0,0.0,46.0,1199.0,0.939,0.01,0.013,0.0,0.0,0.038
260172809001,646.0,0.0,4.0,0.0,0.0,328.0,978.0,0.661,0.0,0.004,0.0,0.0,0.335
260172809002,749.0,0.0,0.0,0.0,0.0,30.0,779.0,0.961,0.0,0.0,0.0,0.0,0.039
260172809003,636.0,0.0,5.0,25.0,0.0,306.0,972.0,0.654,0.0,0.005,0.026,0.0,0.315
260172810001,670.0,23.0,0.0,0.0,0.0,28.0,721.0,0.929,0.032,0.0,0.0,0.0,0.039
260172810002,587.0,74.0,0.0,0.0,0.0,95.0,756.0,0.776,0.098,0.0,0.0,0.0,0.126
260172810003,243.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,0.0,0.0,0.0
260172810004,432.0,0.0,0.0,0.0,0.0,53.0,485.0,0.891,0.0,0.0,0.0,0.0,0.109
260172810005,497.0,0.0,0.0,29.0,0.0,12.0,538.0,0.924,0.0,0.0,0.054,0.0,0.022
260172810006,531.0,0.0,0.0,0.0,29.0,192.0,752.0,0.706,0.0,0.0,0.0,0.039,0.255
260172813001,788.0,8.0,0.0,0.0,0.0,92.0,888.0,0.887,0.009,0.0,0.0,0.0,0.104
260172813002,443.0,0.0,12.0,0.0,0.0,19.0,474.0,0.935,0.0,0.025,0.0,0.0,0.04
260172813003,1429.0,56.0,0.0,0.0,0.0,34.0,1519.0,0.941,0.037,0.0,0.0,0.0,0.022
260172851001,1281.0,0.0,5.0,0.0,0.0,28.0,1314.0,0.975,0.0,0.004,0.0,0.0,0.021
260172851002,1332.0,0.0,0.0,0.0,0.0,192.0,1524.0,0.874,0.0,0.0,0.0,0.0,0.126
260172851003,389.0,0.0,0.0,0.0,0.0,100.0,489.0,0.796,0.0,0.0,0.0,0.0,0.204
260172852011,1058.0,0.0,0.0,0.0,0.0,95.0,1153.0,0.918,0.0,0.0,0.0,0.0,0.082
260172852012,486.0,0.0,0.0,125.0,0.0,152.0,763.0,0.637,0.0,0.0,0.164,0.0,0.199
260172852013,1901.0,21.0,0.0,51.0,0.0,3.0,1976.0,0.962,0.011,0.0,0.026,0.0,0.002
260172852014,906.0,0.0,0.0,0.0,0.0,0.0,906.0,1.0,0.0,0.0,0.0,0.0,0.0
260172852015,663.0,59.0,0.0,0.0,0.0,131.0,853.0,0.777,0.069,0.0,0.0,0.0,0.154
260172852021,1741.0,6.0,0.0,0.0,0.0,120.0,1867.0,0.933,0.003,0.0,0.0,0.0,0.064
260172852022,1901.0,5.0,0.0,0.0,0.0,62.0,1968.0,0.966,0.003,0.0,0.0,0.0,0.032
260172853001,1277.0,27.0,0.0,0.0,0.0,0.0,1304.0,0.979,0.021,0.0,0.0,0.0,0.0
260172853002,998.0,0.0,0.0,0.0,0.0,10.0,1008.0,0.99,0.0,0.0,0.0,0.0,0.01
260172853003,294.0,0.0,0.0,0.0,0.0,0.0,294.0,1.0,0.0,0.0,0.0,0.0,0.0
260172853004,1224.0,2.0,3.0,10.0,0.0,15.0,1254.0,0.976,0.002,0.002,0.008,0.0,0.012
260172853005,706.0,1.0,5.0,0.0,6.0,30.0,748.0,0.944,0.001,0.007,0.0,0.008,0.04
260172854001,1131.0,0.0,0.0,0.0,0.0,10.0,1141.0,0.991,0.0,0.0,0.0,0.0,0.009
260172854002,1154.0,20.0,0.0,0.0,0.0,18.0,1192.0,0.968,0.017,0.0,0.0,0.0,0.015
260172854003,1123.0,0.0,0.0,37.0,0.0,127.0,1287.0,0.873,0.0,0.0,0.029,0.0,0.099
260172855001,2820.0,0.0,0.0,20.0,0.0,382.0,3222.0,0.875,0.0,0.0,0.006,0.0,0.119
260172855002,1145.0,0.0,0.0,0.0,0.0,72.0,1217.0,0.941,0.0,0.0,0.0,0.0,0.059
260172855003,909.0,0.0,0.0,0.0,0.0,49.0,958.0,0.949,0.0,0.0,0.0,0.0,0.051
260172855004,1284.0,0.0,0.0,4.0,0.0,26.0,1314.0,0.977,0.0,0.0,0.003,0.0,0.02
260172856001,583.0,0.0,0.0,0.0,0.0,26.0,609.0,0.957,0.0,0.0,0.0,0.0,0.043
260172856002,1619.0,0.0,0.0,0.0,0.0,161.0,1780.0,0.91,0.0,0.0,0.0,0.0,0.09
260172856003,1145.0,0.0,3.0,0.0,0.0,6.0,1154.0,0.992,0.0,0.003,0.0,0.0,0.005
260172856004,2373.0,0.0,0.0,0.0,0.0,5.0,2378.0,0.998,0.0,0.0,0.0,0.0,0.002
260172856005,1008.0,39.0,0.0,1.0,0.0,14.0,1062.0,0.949,0.037,0.0,0.001,0.0,0.013
260172857001,1543.0,1.0,0.0,0.0,0.0,74.0,1618.0,0.954,0.001,0.0,0.0,0.0,0.046
260172857002,894.0,0.0,0.0,1.0,0.0,0.0,895.0,0.999,0.0,0.0,0.001,0.0,0.0
260172857003,1260.0,0.0,36.0,0.0,0.0,16.0,1312.0,0.96,0.0,0.027,0.0,0.0,0.012
260172858001,2507.0,97.0,0.0,0.0,0.0,0.0,2604.0,0.963,0.037,0.0,0.0,0.0,0.0
260172858002,380.0,0.0,0.0,0.0,80.0,0.0,460.0,0.826,0.0,0.0,0.0,0.174,0.0
260172858003,1630.0,1.0,0.0,0.0,0.0,57.0,1688.0,0.966,0.001,0.0,0.0,0.0,0.034
260172858004,687.0,23.0,0.0,0.0,0.0,4.0,714.0,0.962,0.032,0.0,0.0,0.0,0.006
260172859001,1099.0,14.0,0.0,0.0,0.0,13.0,1126.0,0.976,0.012,0.0,0.0,0.0,0.012
260172859002,1774.0,0.0,0.0,0.0,0.0,0.0,1774.0,1.0,0.0,0.0,0.0,0.0,0.0
260172859003,1688.0,0.0,13.0,0.0,0.0,123.0,1824.0,0.925,0.0,0.007,0.0,0.0,0.067
260172860001,886.0,0.0,0.0,27.0,0.0,39.0,952.0,0.931,0.0,0.0,0.028,0.0,0.041
260172860002,618.0,52.0,0.0,87.0,0.0,19.0,776.0,0.796,0.067,0.0,0.112,0.0,0.024
260172860003,1137.0,0.0,0.0,0.0,0.0,8.0,1145.0,0.993,0.0,0.0,0.0,0.0,0.007
260172861001,1414.0,0.0,0.0,0.0,3.0,14.0,1431.0,0.988,0.0,0.0,0.0,0.002,0.01
260172861002,740.0,0.0,0.0,0.0,9.0,22.0,771.0,0.96,0.0,0.0,0.0,0.012,0.029
260172861003,519.0,0.0,0.0,0.0,0.0,12.0,531.0,0.977,0.0,0.0,0.0,0.0,0.023
260172861004,1566.0,0.0,0.0,0.0,0.0,29.0,1595.0,0.982,0.0,0.0,0.0,0.0,0.018
260172861005,1215.0,0.0,0.0,7.0,4.0,57.0,1283.0,0.947,0.0,0.0,0.005,0.003,0.044
260172861006,1365.0,7.0,0.0,0.0,0.0,16.0,1388.0,0.983,0.005,0.0,0.0,0.0,0.012
260172862001,1072.0,0.0,0.0,0.0,0.0,0.0,1072.0,1.0,0.0,0.0,0.0,0.0,0.0
260172862002,2135.0,0.0,3.0,50.0,0.0,41.0,2229.0,0.958,0.0,0.001,0.022,0.0,0.018
260172862003,918.0,0.0,0.0,0.0,0.0,0.0,918.0,1.0,0.0,0.0,0.0,0.0,0.0
260172862004,712.0,0.0,0.0,0.0,0.0,0.0,712.0,1.0,0.0,0.0,0.0,0.0,0.0
260172863001,1666.0,16.0,1.0,0.0,0.0,62.0,1745.0,0.955,0.009,0.001,0.0,0.0,0.036
260172863002,663.0,0.0,7.0,0.0,0.0,7.0,677.0,0.979,0.0,0.01,0.0,0.0,0.01
260172863003,757.0,0.0,0.0,0.0,0.0,17.0,774.0,0.978,0.0,0.0,0.0,0.0,0.022
260172864001,1091.0,0.0,0.0,0.0,0.0,11.0,1102.0,0.99,0.0,0.0,0.0,0.0,0.01
260172864002,1166.0,2.0,4.0,0.0,20.0,16.0,1208.0,0.965,0.002,0.003,0.0,0.017,0.013
260172865001,1314.0,173.0,6.0,14.0,6.0,223.0,1736.0,0.757,0.1,0.003,0.008,0.003,0.128
260172866001,638.0,0.0,0.0,0.0,0.0,0.0,638.0,1.0,0.0,0.0,0.0,0.0,0.0
260172866002,509.0,3.0,0.0,0.0,0.0,12.0,524.0,0.971,0.006,0.0,0.0,0.0,0.023
260172866003,1194.0,62.0,0.0,0.0,0.0,208.0,1464.0,0.816,0.042,0.0,0.0,0.0,0.142
260172866004,379.0,0.0,0.0,0.0,0.0,83.0,462.0,0.82,0.0,0.0,0.0,0.0,0.18
260172866005,374.0,0.0,0.0,0.0,0.0,30.0,404.0,0.926,0.0,0.0,0.0,0.0,0.074
260172866006,1400.0,0.0,0.0,0.0,0.0,9.0,1409.0,0.994,0.0,0.0,0.0,0.0,0.006
260179900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260190001001,2796.0,33.0,0.0,0.0,0.0,28.0,2857.0,0.979,0.012,0.0,0.0,0.0,0.01
260190001002,1936.0,15.0,17.0,14.0,0.0,61.0,2043.0,0.948,0.007,0.008,0.007,0.0,0.03
260190001003,1718.0,0.0,7.0,25.0,0.0,104.0,1854.0,0.927,0.0,0.004,0.013,0.0,0.056
260190001004,1225.0,0.0,28.0,13.0,0.0,32.0,1298.0,0.944,0.0,0.022,0.01,0.0,0.025
260190002001,1328.0,0.0,10.0,0.0,5.0,25.0,1368.0,0.971,0.0,0.007,0.0,0.004,0.018
260190002002,1433.0,0.0,12.0,0.0,119.0,101.0,1665.0,0.861,0.0,0.007,0.0,0.071,0.061
260190003001,735.0,0.0,0.0,0.0,0.0,0.0,735.0,1.0,0.0,0.0,0.0,0.0,0.0
260190003002,1107.0,8.0,43.0,0.0,21.0,5.0,1184.0,0.935,0.007,0.036,0.0,0.018,0.004
260190004001,859.0,18.0,0.0,0.0,3.0,1.0,881.0,0.975,0.02,0.0,0.0,0.003,0.001
260190004002,856.0,38.0,0.0,0.0,0.0,0.0,894.0,0.957,0.043,0.0,0.0,0.0,0.0
260190005001,1317.0,2.0,26.0,0.0,0.0,26.0,1371.0,0.961,0.001,0.019,0.0,0.0,0.019
260190005002,476.0,0.0,43.0,0.0,0.0,13.0,532.0,0.895,0.0,0.081,0.0,0.0,0.024
260190005003,894.0,16.0,4.0,5.0,23.0,50.0,992.0,0.901,0.016,0.004,0.005,0.023,0.05
260199900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260210003001,38.0,811.0,0.0,0.0,36.0,0.0,885.0,0.043,0.916,0.0,0.0,0.041,0.0
260210003002,55.0,396.0,0.0,0.0,3.0,17.0,471.0,0.117,0.841,0.0,0.0,0.006,0.036
260210004001,0.0,604.0,0.0,0.0,0.0,5.0,609.0,0.0,0.992,0.0,0.0,0.0,0.008
260210004002,183.0,958.0,0.0,0.0,0.0,71.0,1212.0,0.151,0.79,0.0,0.0,0.0,0.059
260210005001,25.0,1962.0,0.0,0.0,0.0,15.0,2002.0,0.012,0.98,0.0,0.0,0.0,0.007
260210006001,130.0,1477.0,0.0,0.0,0.0,0.0,1607.0,0.081,0.919,0.0,0.0,0.0,0.0
260210006002,123.0,935.0,0.0,0.0,0.0,124.0,1182.0,0.104,0.791,0.0,0.0,0.0,0.105
260210006003,48.0,363.0,0.0,0.0,0.0,48.0,459.0,0.105,0.791,0.0,0.0,0.0,0.105
260210007001,381.0,113.0,0.0,0.0,0.0,0.0,494.0,0.771,0.229,0.0,0.0,0.0,0.0
260210007002,195.0,33.0,0.0,14.0,24.0,0.0,266.0,0.733,0.124,0.0,0.053,0.09,0.0
260210007003,972.0,698.0,11.0,65.0,20.0,234.0,2000.0,0.486,0.349,0.006,0.032,0.01,0.117
260210008001,1169.0,154.0,0.0,1.0,0.0,37.0,1361.0,0.859,0.113,0.0,0.001,0.0,0.027
260210008002,1817.0,104.0,0.0,114.0,0.0,71.0,2106.0,0.863,0.049,0.0,0.054,0.0,0.034
260210008003,1087.0,0.0,75.0,0.0,12.0,12.0,1186.0,0.917,0.0,0.063,0.0,0.01,0.01
260210009001,923.0,57.0,0.0,200.0,0.0,140.0,1320.0,0.699,0.043,0.0,0.152,0.0,0.106
260210009002,671.0,0.0,0.0,53.0,0.0,7.0,731.0,0.918,0.0,0.0,0.073,0.0,0.01
260210010001,1047.0,0.0,0.0,10.0,0.0,12.0,1069.0,0.979,0.0,0.0,0.009,0.0,0.011
260210010002,649.0,10.0,0.0,43.0,21.0,0.0,723.0,0.898,0.014,0.0,0.059,0.029,0.0
260210011001,1999.0,49.0,0.0,140.0,90.0,77.0,2355.0,0.849,0.021,0.0,0.059,0.038,0.033
260210011002,1594.0,0.0,0.0,139.0,0.0,13.0,1746.0,0.913,0.0,0.0,0.08,0.0,0.007
260210013001,909.0,72.0,2.0,52.0,0.0,49.0,1084.0,0.839,0.066,0.002,0.048,0.0,0.045
260210013002,863.0,0.0,0.0,6.0,0.0,0.0,869.0,0.993,0.0,0.0,0.007,0.0,0.0
260210014001,1497.0,1.0,0.0,47.0,0.0,89.0,1634.0,0.916,0.001,0.0,0.029,0.0,0.054
260210014002,907.0,11.0,9.0,63.0,0.0,15.0,1005.0,0.902,0.011,0.009,0.063,0.0,0.015
260210014003,1291.0,150.0,23.0,0.0,0.0,119.0,1583.0,0.816,0.095,0.015,0.0,0.0,0.075
260210015001,1536.0,38.0,1.0,50.0,2.0,116.0,1743.0,0.881,0.022,0.001,0.029,0.001,0.067
260210015002,1203.0,34.0,4.0,0.0,7.0,107.0,1355.0,0.888,0.025,0.003,0.0,0.005,0.079
260210016001,2021.0,170.0,0.0,70.0,0.0,36.0,2297.0,0.88,0.074,0.0,0.03,0.0,0.016
260210017001,1041.0,0.0,0.0,2.0,0.0,0.0,1043.0,0.998,0.0,0.0,0.002,0.0,0.0
260210017002,1027.0,0.0,0.0,0.0,0.0,141.0,1168.0,0.879,0.0,0.0,0.0,0.0,0.121
260210017003,2203.0,73.0,0.0,79.0,0.0,81.0,2436.0,0.904,0.03,0.0,0.032,0.0,0.033
260210018001,1013.0,33.0,0.0,61.0,0.0,43.0,1150.0,0.881,0.029,0.0,0.053,0.0,0.037
260210018002,2320.0,34.0,0.0,130.0,0.0,1.0,2485.0,0.934,0.014,0.0,0.052,0.0,0.0
260210018003,1115.0,0.0,0.0,0.0,0.0,2.0,1117.0,0.998,0.0,0.0,0.0,0.0,0.002
260210019001,1276.0,92.0,0.0,34.0,14.0,257.0,1673.0,0.763,0.055,0.0,0.02,0.008,0.154
260210019002,429.0,0.0,0.0,0.0,0.0,131.0,560.0,0.766,0.0,0.0,0.0,0.0,0.234
260210020001,133.0,574.0,0.0,0.0,0.0,24.0,731.0,0.182,0.785,0.0,0.0,0.0,0.033
260210020002,198.0,334.0,0.0,0.0,0.0,0.0,532.0,0.372,0.628,0.0,0.0,0.0,0.0
260210020003,930.0,815.0,0.0,15.0,0.0,0.0,1760.0,0.528,0.463,0.0,0.009,0.0,0.0
260210021001,172.0,18.0,0.0,0.0,0.0,13.0,203.0,0.847,0.089,0.0,0.0,0.0,0.064
260210021002,158.0,1418.0,0.0,0.0,0.0,40.0,1616.0,0.098,0.877,0.0,0.0,0.0,0.025
260210021003,433.0,324.0,17.0,0.0,0.0,67.0,841.0,0.515,0.385,0.02,0.0,0.0,0.08
260210022001,8.0,612.0,0.0,0.0,0.0,265.0,885.0,0.009,0.692,0.0,0.0,0.0,0.299
260210022002,68.0,1174.0,0.0,0.0,0.0,0.0,1242.0,0.055,0.945,0.0,0.0,0.0,0.0
260210022003,0.0,712.0,0.0,0.0,0.0,0.0,712.0,0.0,1.0,0.0,0.0,0.0,0.0
260210023001,107.0,135.0,23.0,0.0,0.0,29.0,294.0,0.364,0.459,0.078,0.0,0.0,0.099
260210023002,258.0,619.0,4.0,0.0,0.0,558.0,1439.0,0.179,0.43,0.003,0.0,0.0,0.388
260210024001,708.0,31.0,0.0,0.0,0.0,6.0,745.0,0.95,0.042,0.0,0.0,0.0,0.008
260210024002,935.0,74.0,0.0,0.0,0.0,0.0,1009.0,0.927,0.073,0.0,0.0,0.0,0.0
260210025001,528.0,133.0,0.0,0.0,0.0,81.0,742.0,0.712,0.179,0.0,0.0,0.0,0.109
260210025002,798.0,463.0,0.0,0.0,0.0,98.0,1359.0,0.587,0.341,0.0,0.0,0.0,0.072
260210101001,880.0,22.0,0.0,14.0,0.0,37.0,953.0,0.923,0.023,0.0,0.015,0.0,0.039
260210101002,682.0,80.0,0.0,0.0,3.0,27.0,792.0,0.861,0.101,0.0,0.0,0.004,0.034
260210101003,463.0,0.0,0.0,0.0,0.0,0.0,463.0,1.0,0.0,0.0,0.0,0.0,0.0
260210101004,787.0,0.0,0.0,0.0,0.0,0.0,787.0,1.0,0.0,0.0,0.0,0.0,0.0
260210102001,849.0,0.0,0.0,0.0,0.0,4.0,853.0,0.995,0.0,0.0,0.0,0.0,0.005
260210102002,1017.0,45.0,0.0,0.0,0.0,17.0,1079.0,0.943,0.042,0.0,0.0,0.0,0.016
260210102003,746.0,0.0,0.0,0.0,127.0,0.0,873.0,0.855,0.0,0.0,0.0,0.145,0.0
260210102004,1002.0,32.0,0.0,0.0,0.0,98.0,1132.0,0.885,0.028,0.0,0.0,0.0,0.087
260210102005,603.0,0.0,0.0,0.0,14.0,14.0,631.0,0.956,0.0,0.0,0.0,0.022,0.022
260210102006,596.0,0.0,0.0,0.0,0.0,0.0,596.0,1.0,0.0,0.0,0.0,0.0,0.0
260210102007,828.0,30.0,0.0,0.0,0.0,53.0,911.0,0.909,0.033,0.0,0.0,0.0,0.058
260210103001,492.0,6.0,0.0,68.0,0.0,333.0,899.0,0.547,0.007,0.0,0.076,0.0,0.37
260210103002,585.0,0.0,2.0,2.0,0.0,10.0,599.0,0.977,0.0,0.003,0.003,0.0,0.017
260210103003,1228.0,149.0,28.0,11.0,0.0,5.0,1421.0,0.864,0.105,0.02,0.008,0.0,0.004
260210103004,802.0,5.0,2.0,0.0,0.0,101.0,910.0,0.881,0.005,0.002,0.0,0.0,0.111
260210103005,879.0,5.0,5.0,0.0,0.0,2.0,891.0,0.987,0.006,0.006,0.0,0.0,0.002
260210104001,647.0,55.0,1.0,2.0,0.0,66.0,771.0,0.839,0.071,0.001,0.003,0.0,0.086
260210104002,711.0,10.0,5.0,0.0,21.0,143.0,890.0,0.799,0.011,0.006,0.0,0.024,0.161
260210104003,898.0,10.0,0.0,0.0,0.0,3.0,911.0,0.986,0.011,0.0,0.0,0.0,0.003
260210105001,849.0,13.0,17.0,0.0,0.0,161.0,1040.0,0.816,0.012,0.016,0.0,0.0,0.155
260210105002,942.0,64.0,0.0,25.0,0.0,161.0,1192.0,0.79,0.054,0.0,0.021,0.0,0.135
260210106001,1712.0,47.0,0.0,10.0,0.0,301.0,2070.0,0.827,0.023,0.0,0.005,0.0,0.145
260210106002,559.0,17.0,0.0,0.0,0.0,108.0,684.0,0.817,0.025,0.0,0.0,0.0,0.158
260210106003,1514.0,36.0,0.0,125.0,29.0,166.0,1870.0,0.81,0.019,0.0,0.067,0.016,0.089
260210110001,1044.0,0.0,7.0,25.0,0.0,45.0,1121.0,0.931,0.0,0.006,0.022,0.0,0.04
260210110002,1057.0,7.0,1.0,0.0,0.0,37.0,1102.0,0.959,0.006,0.001,0.0,0.0,0.034
260210110003,520.0,12.0,0.0,0.0,0.0,9.0,541.0,0.961,0.022,0.0,0.0,0.0,0.017
260210111001,418.0,0.0,0.0,0.0,0.0,0.0,418.0,1.0,0.0,0.0,0.0,0.0,0.0
260210111002,2074.0,14.0,0.0,0.0,0.0,41.0,2129.0,0.974,0.007,0.0,0.0,0.0,0.019
260210111003,2596.0,42.0,0.0,71.0,0.0,229.0,2938.0,0.884,0.014,0.0,0.024,0.0,0.078
260210112001,461.0,0.0,0.0,0.0,0.0,3.0,464.0,0.994,0.0,0.0,0.0,0.0,0.006
260210112002,851.0,0.0,0.0,0.0,18.0,1.0,870.0,0.978,0.0,0.0,0.0,0.021,0.001
260210112003,395.0,13.0,8.0,0.0,0.0,9.0,425.0,0.929,0.031,0.019,0.0,0.0,0.021
260210112004,817.0,0.0,0.0,0.0,0.0,5.0,822.0,0.994,0.0,0.0,0.0,0.0,0.006
260210113001,432.0,6.0,0.0,0.0,0.0,34.0,472.0,0.915,0.013,0.0,0.0,0.0,0.072
260210113002,684.0,9.0,0.0,0.0,0.0,55.0,748.0,0.914,0.012,0.0,0.0,0.0,0.074
260210113003,299.0,3.0,0.0,3.0,0.0,32.0,337.0,0.887,0.009,0.0,0.009,0.0,0.095
260210113004,548.0,0.0,0.0,11.0,0.0,9.0,568.0,0.965,0.0,0.0,0.019,0.0,0.016
260210113005,1052.0,0.0,22.0,12.0,0.0,32.0,1118.0,0.941,0.0,0.02,0.011,0.0,0.029
260210113006,401.0,3.0,1.0,3.0,0.0,42.0,450.0,0.891,0.007,0.002,0.007,0.0,0.093
260210114001,474.0,1.0,0.0,5.0,0.0,152.0,632.0,0.75,0.002,0.0,0.008,0.0,0.241
260210114002,669.0,2.0,0.0,6.0,0.0,15.0,692.0,0.967,0.003,0.0,0.009,0.0,0.022
260210114003,606.0,2.0,0.0,7.0,0.0,194.0,809.0,0.749,0.002,0.0,0.009,0.0,0.24
260210115001,631.0,6.0,0.0,0.0,34.0,21.0,692.0,0.912,0.009,0.0,0.0,0.049,0.03
260210115002,579.0,3.0,3.0,3.0,7.0,9.0,604.0,0.959,0.005,0.005,0.005,0.012,0.015
260210116001,1004.0,3.0,0.0,7.0,57.0,12.0,1083.0,0.927,0.003,0.0,0.006,0.053,0.011
260210116002,705.0,0.0,2.0,5.0,0.0,0.0,712.0,0.99,0.0,0.003,0.007,0.0,0.0
260210201001,660.0,0.0,0.0,0.0,0.0,0.0,660.0,1.0,0.0,0.0,0.0,0.0,0.0
260210201002,668.0,0.0,6.0,0.0,0.0,0.0,674.0,0.991,0.0,0.009,0.0,0.0,0.0
260210201003,864.0,126.0,20.0,0.0,58.0,0.0,1068.0,0.809,0.118,0.019,0.0,0.054,0.0
260210202001,780.0,18.0,0.0,26.0,0.0,38.0,862.0,0.905,0.021,0.0,0.03,0.0,0.044
260210202002,696.0,117.0,0.0,0.0,0.0,4.0,817.0,0.852,0.143,0.0,0.0,0.0,0.005
260210202003,821.0,0.0,0.0,0.0,0.0,56.0,877.0,0.936,0.0,0.0,0.0,0.0,0.064
260210202004,477.0,0.0,0.0,0.0,21.0,0.0,498.0,0.958,0.0,0.0,0.0,0.042,0.0
260210202005,424.0,120.0,0.0,0.0,0.0,0.0,544.0,0.779,0.221,0.0,0.0,0.0,0.0
260210202006,1211.0,0.0,0.0,0.0,0.0,0.0,1211.0,1.0,0.0,0.0,0.0,0.0,0.0
260210203001,1180.0,0.0,13.0,0.0,0.0,19.0,1212.0,0.974,0.0,0.011,0.0,0.0,0.016
260210203002,1240.0,0.0,2.0,17.0,0.0,86.0,1345.0,0.922,0.0,0.001,0.013,0.0,0.064
260210204001,643.0,0.0,0.0,0.0,0.0,27.0,670.0,0.96,0.0,0.0,0.0,0.0,0.04
260210204002,1514.0,69.0,27.0,0.0,10.0,19.0,1639.0,0.924,0.042,0.016,0.0,0.006,0.012
260210204003,1558.0,26.0,0.0,2.0,0.0,35.0,1621.0,0.961,0.016,0.0,0.001,0.0,0.022
260210205001,802.0,47.0,0.0,0.0,0.0,88.0,937.0,0.856,0.05,0.0,0.0,0.0,0.094
260210205002,595.0,184.0,0.0,0.0,0.0,181.0,960.0,0.62,0.192,0.0,0.0,0.0,0.189
260210205003,843.0,271.0,0.0,17.0,0.0,0.0,1131.0,0.745,0.24,0.0,0.015,0.0,0.0
260210206001,884.0,138.0,0.0,0.0,0.0,0.0,1022.0,0.865,0.135,0.0,0.0,0.0,0.0
260210206002,809.0,86.0,0.0,0.0,50.0,46.0,991.0,0.816,0.087,0.0,0.0,0.05,0.046
260210206003,644.0,0.0,0.0,0.0,0.0,21.0,665.0,0.968,0.0,0.0,0.0,0.0,0.032
260210206004,741.0,2.0,0.0,0.0,0.0,18.0,761.0,0.974,0.003,0.0,0.0,0.0,0.024
260210207001,383.0,34.0,0.0,0.0,0.0,57.0,474.0,0.808,0.072,0.0,0.0,0.0,0.12
260210207002,482.0,138.0,0.0,0.0,0.0,32.0,652.0,0.739,0.212,0.0,0.0,0.0,0.049
260210207003,1211.0,408.0,36.0,0.0,0.0,88.0,1743.0,0.695,0.234,0.021,0.0,0.0,0.05
260210209001,635.0,113.0,0.0,0.0,0.0,8.0,756.0,0.84,0.149,0.0,0.0,0.0,0.011
260210209002,563.0,247.0,5.0,0.0,0.0,0.0,815.0,0.691,0.303,0.006,0.0,0.0,0.0
260210209003,529.0,0.0,32.0,10.0,0.0,0.0,571.0,0.926,0.0,0.056,0.018,0.0,0.0
260210209004,1195.0,0.0,0.0,0.0,0.0,187.0,1382.0,0.865,0.0,0.0,0.0,0.0,0.135
260210210001,1489.0,200.0,0.0,0.0,0.0,0.0,1689.0,0.882,0.118,0.0,0.0,0.0,0.0
260210210002,1239.0,92.0,0.0,22.0,0.0,0.0,1353.0,0.916,0.068,0.0,0.016,0.0,0.0
