LOCATION ZONE,Bodily Injury,Property Damage,PIP,NON MED,Collision,Comprehensive,UM - Single Car,UM - Multi Car,UIM - Single Car,UIM - Multi Car
N4331250W08273250,416.04,58.08,"4,007.70",414.74,271.66,28.33,19.68,19.68,26.19,26.19
N4331250W08271750,416.71,58.06,"4,013.24",415.31,271.74,27.77,19.68,19.68,26.19,26.19
N4331250W08270250,416.71,58.06,"4,013.24",415.31,271.74,27.77,19.68,19.68,26.19,26.19
N4331250W08268750,416.71,58.06,"4,013.24",415.31,271.74,27.77,19.68,19.68,26.19,26.19
N4331250W08267250,416.71,58.06,"4,013.24",415.31,271.74,27.77,19.68,19.68,26.19,26.19
N4331250W08265750,416.71,58.06,"4,013.24",415.31,271.74,27.77,19.68,19.68,26.19,26.19
N4331250W08264250,416.71,58.06,"4,013.24",415.31,271.74,27.77,19.68,19.68,26.19,26.19
N4331250W08262750,416.71,58.06,"4,013.24",415.31,271.74,27.77,19.68,19.68,26.19,26.19
N4331250W08261250,416.71,58.06,"4,013.24",415.31,271.74,27.77,19.68,19.68,26.19,26.19
N4331250W08259750,416.71,58.06,"4,013.24",415.31,271.74,27.77,19.68,19.68,26.19,26.19
N4331250W08258250,416.71,58.06,"4,013.24",415.31,271.74,27.77,19.68,19.68,26.19,26.19
N4331250W08256750,416.71,58.06,"4,013.24",415.31,271.74,27.77,19.68,19.68,26.19,26.19
N4331250W08255250,551.73,55.75,"3,930.38",406.74,294.68,24.36,19.68,19.68,26.83,26.83
N4331278W08253793,648.45,54.09,"3,871.01",400.59,311.12,21.92,19.68,19.68,27.29,27.29
N4331686W08252976,648.45,54.09,"3,871.01",400.59,311.12,21.92,19.68,19.68,27.29,27.29
N4330302W08638620,343.69,57.50,"2,672.47",276.56,301.24,14.11,19.68,19.68,26.19,26.19
N4329823W08637664,343.69,57.50,"2,672.47",276.56,301.24,14.11,19.68,19.68,26.19,26.19
N4329750W08636250,343.69,57.50,"2,672.47",276.56,301.24,14.11,19.68,19.68,26.19,26.19
N4329750W08634750,343.69,57.50,"2,672.47",276.56,301.24,14.11,19.68,19.68,26.19,26.19
N4329750W08633250,343.69,57.50,"2,672.47",276.56,301.24,14.11,19.68,19.68,26.19,26.19
N4329750W08631750,343.69,57.50,"2,672.47",276.56,301.24,14.11,19.68,19.68,26.19,26.19
N4329750W08630250,343.69,57.50,"2,672.47",276.56,301.24,14.11,19.68,19.68,26.19,26.19
N4329750W08628750,343.69,57.50,"2,672.47",276.56,301.24,14.11,19.68,19.68,26.19,26.19
N4329750W08627250,343.69,57.50,"2,672.47",276.56,301.24,14.11,19.68,19.68,26.19,26.19
N4329750W08625750,343.69,57.50,"2,672.47",276.56,301.24,14.11,19.68,19.68,26.19,26.19
N4329750W08624250,343.69,57.50,"2,672.47",276.56,301.24,14.11,19.68,19.68,26.19,26.19
N4329750W08622750,343.69,57.50,"2,672.47",276.56,301.24,14.11,19.68,19.68,26.19,26.19
N4329750W08621250,343.69,57.50,"2,672.47",276.56,301.24,14.11,19.68,19.68,26.19,26.19
N4329750W08619750,343.69,57.50,"2,672.47",276.56,301.24,14.11,19.68,19.68,26.19,26.19
N4329750W08618250,350.90,60.76,"2,659.49",275.22,295.51,16.50,19.68,19.68,26.19,26.19
N4329750W08616750,353.19,61.80,"2,655.36",274.79,293.69,17.26,19.68,19.68,26.19,26.19
N4329750W08615250,353.36,61.87,"2,655.05",274.76,293.56,17.32,19.68,19.68,26.19,26.19
N4329750W08613750,356.83,61.86,"2,605.36",269.62,293.22,17.71,19.68,19.68,26.19,26.19
N4329750W08612250,357.22,61.92,"2,601.63",269.23,293.08,17.78,19.68,19.68,26.19,26.19
N4329750W08610750,357.18,61.99,"2,603.96",269.47,292.98,17.81,19.68,19.68,26.19,26.19
N4329750W08609250,357.24,61.88,"2,600.31",269.09,293.14,17.77,19.68,19.68,26.19,26.19
N4329750W08607750,357.28,61.80,"2,597.40",268.79,293.26,17.73,19.68,19.68,26.19,26.19
N4329750W08606250,357.20,61.95,"2,602.56",269.33,293.04,17.79,19.68,19.68,26.19,26.19
N4329750W08604750,356.67,62.89,"2,635.96",272.78,291.66,18.18,19.68,19.68,26.19,26.19
N4329750W08603250,372.24,74.34,"2,534.14",262.25,291.40,30.70,19.68,19.68,26.19,26.19
N4329750W08601750,378.48,75.79,"2,474.20",256.04,292.43,32.83,19.68,19.68,26.19,26.19
N4329750W08600250,378.48,75.78,"2,474.15",256.04,292.43,32.83,19.68,19.68,26.19,26.19
N4329750W08598750,378.47,75.81,"2,474.41",256.07,292.42,32.85,19.68,19.68,26.19,26.19
N4329750W08597250,378.48,75.80,"2,474.32",256.05,292.43,32.84,19.68,19.68,26.19,26.19
N4329750W08595750,378.53,75.68,"2,473.17",255.94,292.48,32.74,19.68,19.68,26.19,26.19
N4329750W08594250,378.51,75.72,"2,473.53",255.97,292.46,32.77,19.68,19.68,26.19,26.19
N4329750W08592750,377.78,77.36,"2,489.51",257.63,291.77,34.23,19.68,19.68,26.19,26.19
N4329750W08591250,377.59,78.97,"2,486.04",257.27,290.97,35.33,19.68,19.68,26.19,26.19
N4329750W08589750,379.13,79.98,"2,423.26",250.77,290.05,35.01,19.68,19.68,26.19,26.19
N4329750W08588250,379.10,79.96,"2,424.64",250.91,290.07,35.02,19.68,19.68,26.19,26.19
N4329750W08586750,379.06,79.93,"2,426.31",251.09,290.09,35.03,19.68,19.68,26.19,26.19
N4329750W08585250,379.04,79.92,"2,426.99",251.16,290.10,35.03,19.68,19.68,26.19,26.19
N4329750W08583750,379.05,79.93,"2,426.48",251.10,290.09,35.03,19.68,19.68,26.19,26.19
N4329750W08582250,379.03,79.91,"2,427.43",251.20,290.11,35.03,19.68,19.68,26.19,26.19
N4329750W08580750,377.72,79.06,"2,480.55",256.70,290.89,35.31,19.68,19.68,26.19,26.19
N4329750W08579250,380.24,79.20,"2,550.45",263.93,291.59,35.58,19.68,19.68,26.19,26.19
N4329750W08577750,385.79,80.08,"2,636.99",272.89,292.26,35.88,19.68,19.68,26.19,26.19
N4329750W08576250,386.11,80.13,"2,641.99",273.41,292.30,35.90,19.68,19.68,26.19,26.19
N4329750W08574750,389.02,80.59,"2,687.41",278.11,292.65,36.06,19.68,19.68,26.19,26.19
N4329750W08573250,419.44,85.43,"3,162.40",327.26,296.32,37.69,19.68,19.68,26.19,26.19
N4329750W08571750,398.20,82.05,"2,830.71",292.94,293.76,36.55,19.68,19.68,26.19,26.19
N4329750W08570250,404.51,83.06,"2,929.16",303.12,294.52,36.89,19.68,19.68,26.19,26.19
N4329750W08568750,390.17,80.95,"2,704.55",279.88,292.63,36.38,19.68,19.68,26.19,26.19
N4329750W08567250,386.56,84.09,"2,567.99",265.75,287.86,43.49,19.68,19.68,26.19,26.19
N4329750W08565750,381.78,82.01,"2,408.49",249.24,287.03,43.86,19.68,19.68,26.19,26.19
N4329750W08564250,381.82,81.95,"2,406.55",249.04,287.05,43.84,19.68,19.68,26.19,26.19
N4329750W08562750,381.86,81.86,"2,403.96",248.77,287.08,43.80,19.68,19.68,26.19,26.19
N4329750W08561250,381.05,83.44,"2,451.96",253.74,286.53,44.35,19.68,19.68,26.19,26.19
N4329750W08559750,379.96,85.55,"2,516.08",260.38,285.80,45.09,19.68,19.68,26.19,26.19
N4329750W08558250,379.96,85.55,"2,516.08",260.38,285.80,45.09,19.68,19.68,26.19,26.19
N4329750W08556750,379.96,85.55,"2,516.08",260.38,285.80,45.09,19.68,19.68,26.19,26.19
N4329750W08555250,379.96,85.55,"2,516.08",260.38,285.80,45.09,19.68,19.68,26.19,26.19
N4329750W08553750,379.96,85.55,"2,516.08",260.38,285.80,45.09,19.68,19.68,26.19,26.19
N4329750W08552250,379.96,85.55,"2,516.08",260.38,285.80,45.09,19.68,19.68,26.19,26.19
N4329750W08550750,379.96,85.55,"2,516.08",260.38,285.80,45.09,19.68,19.68,26.19,26.19
N4329750W08549250,379.96,85.55,"2,516.08",260.38,285.80,45.09,19.68,19.68,26.19,26.19
N4329750W08547750,380.56,86.55,"2,507.92",259.53,285.67,44.54,19.68,19.68,26.19,26.19
N4329750W08546250,383.15,90.82,"2,472.81",255.90,285.10,42.20,19.68,19.68,26.19,26.19
N4329750W08544750,382.27,89.87,"2,513.42",260.10,285.06,42.61,19.68,19.68,26.19,26.19
N4329750W08543250,379.27,86.68,"2,650.99",274.34,284.92,44.02,19.68,19.68,26.19,26.19
N4329750W08541750,378.85,86.23,"2,669.70",276.27,284.90,44.21,19.68,19.68,26.19,26.19
N4329750W08540250,377.64,84.93,"2,725.21",282.02,284.85,44.79,19.68,19.68,26.19,26.19
N4329750W08538750,377.65,84.94,"2,724.91",281.99,284.85,44.79,19.68,19.68,26.19,26.19
N4329750W08537250,377.66,84.94,"2,724.08",281.90,284.85,44.79,19.68,19.68,26.19,26.19
N4329750W08535750,377.69,84.89,"2,723.15",281.81,284.86,44.76,19.68,19.68,26.19,26.19
N4329750W08534250,380.60,80.34,"2,656.44",274.90,285.27,42.32,19.68,19.68,26.19,26.19
N4329750W08532750,380.74,80.11,"2,653.58",274.61,285.29,42.20,19.68,19.68,26.19,26.19
N4329750W08531250,380.64,80.23,"2,657.61",275.02,285.27,42.26,19.68,19.68,26.19,26.19
N4329750W08529750,382.94,77.62,"2,568.73",265.83,285.74,40.85,19.68,19.68,26.19,26.19
N4329750W08528250,390.73,68.79,"2,267.94",234.70,287.32,36.09,19.68,19.68,26.19,26.19
N4329750W08526750,386.31,70.34,"2,407.28",249.12,281.39,39.66,19.68,19.68,26.19,26.19
N4329750W08525250,372.97,72.32,"2,778.99",287.58,271.40,46.39,19.68,19.68,26.19,26.19
N4329750W08523750,372.65,72.32,"2,786.93",288.41,271.33,46.46,19.68,19.68,26.19,26.19
N4329750W08522250,385.06,72.68,"2,480.98",256.74,274.08,43.55,19.68,19.68,26.19,26.19
N4329750W08520750,385.89,72.70,"2,460.41",254.62,274.27,43.35,19.68,19.68,26.19,26.19
N4329750W08519250,369.90,72.24,"2,854.60",295.41,270.72,47.10,19.68,19.68,26.19,26.19
N4329750W08517750,367.08,72.15,"2,924.09",302.60,270.09,47.77,19.68,19.68,26.19,26.19
N4329750W08516250,367.08,72.15,"2,924.09",302.60,270.09,47.77,19.68,19.68,26.19,26.19
N4329750W08514750,367.08,72.15,"2,924.09",302.60,270.09,47.77,19.68,19.68,26.19,26.19
N4329750W08513250,367.08,72.15,"2,924.09",302.60,270.09,47.77,19.68,19.68,26.19,26.19
N4329750W08511750,367.08,72.15,"2,924.09",302.60,270.09,47.77,19.68,19.68,26.19,26.19
N4329750W08510250,367.08,72.15,"2,924.09",302.60,270.09,47.77,19.68,19.68,26.19,26.19
N4329750W08508750,367.08,72.15,"2,924.09",302.60,270.09,47.77,19.68,19.68,26.19,26.19
N4329750W08507250,367.08,72.15,"2,924.09",302.60,270.09,47.77,19.68,19.68,26.19,26.19
N4329750W08505750,367.08,72.15,"2,924.09",302.60,270.09,47.77,19.68,19.68,26.19,26.19
N4329750W08504250,367.08,72.15,"2,924.09",302.60,270.09,47.77,19.68,19.68,26.19,26.19
N4329750W08502750,367.08,72.15,"2,924.09",302.60,270.09,47.77,19.68,19.68,26.19,26.19
N4329750W08501250,367.08,72.15,"2,924.09",302.60,270.09,47.77,19.68,19.68,26.19,26.19
N4329750W08499750,367.08,72.15,"2,924.09",302.60,270.09,47.77,19.68,19.68,26.19,26.19
N4329750W08498250,367.08,72.15,"2,924.09",302.60,270.09,47.77,19.68,19.68,26.19,26.19
N4329750W08496750,367.08,72.15,"2,924.09",302.60,270.09,47.77,19.68,19.68,26.19,26.19
N4329750W08495250,368.04,73.33,"2,904.51",300.57,269.81,47.30,19.68,19.68,26.19,26.19
N4329750W08493750,368.55,73.96,"2,894.06",299.49,269.67,47.05,19.68,19.68,26.19,26.19
N4329750W08492250,373.44,79.96,"2,794.45",289.18,268.26,44.68,19.68,19.68,26.19,26.19
N4329750W08490750,375.83,80.10,"2,670.45",276.35,268.46,42.53,19.68,19.68,26.19,26.19
N4329750W08489250,375.63,74.26,"2,524.41",261.24,270.28,40.65,19.68,19.68,26.19,26.19
N4329750W08487750,375.73,77.35,"2,601.74",269.24,269.31,41.64,19.68,19.68,26.19,26.19
N4329750W08486250,375.93,83.02,"2,743.66",283.93,267.54,43.47,19.68,19.68,26.19,26.19
N4329750W08484750,380.00,74.45,"2,593.81",268.42,269.31,43.61,19.68,19.68,26.19,26.19
N4329750W08483250,388.42,56.72,"2,283.98",236.36,272.95,43.88,19.68,19.68,26.19,26.19
N4329750W08481750,389.01,55.46,"2,261.91",234.07,273.21,43.90,19.68,19.68,26.19,26.19
N4329750W08480250,389.01,55.46,"2,261.91",234.07,273.21,43.90,19.68,19.68,26.19,26.19
N4329750W08478750,389.01,55.46,"2,261.91",234.07,273.21,43.90,19.68,19.68,26.19,26.19
N4329750W08477250,389.01,55.46,"2,261.91",234.07,273.21,43.90,19.68,19.68,26.19,26.19
N4329750W08475750,389.01,55.46,"2,261.91",234.07,273.21,43.90,19.68,19.68,26.19,26.19
N4329750W08474250,389.37,55.35,"2,265.48",234.44,273.17,43.92,19.68,19.68,26.19,26.19
N4329750W08472750,391.73,53.53,"2,271.20",235.04,272.82,40.03,19.68,19.68,26.19,26.19
N4329750W08471250,393.86,51.76,"2,274.11",235.34,272.49,36.06,19.68,19.68,26.19,26.19
N4329750W08469750,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08468250,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08466750,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08465250,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08463750,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08462250,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08460750,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08459250,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08457750,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08456250,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08454750,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08453250,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08451750,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08450250,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08448750,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08447250,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08445750,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08444250,403.00,51.07,"2,401.82",248.55,271.62,44.32,19.68,19.68,26.19,26.19
N4329750W08442750,399.10,45.55,"2,249.19",232.76,272.04,38.40,19.68,19.68,26.19,26.19
N4329750W08441250,396.53,41.90,"2,148.18",222.31,272.32,34.49,19.68,19.68,26.19,26.19
N4329750W08439750,396.55,41.94,"2,149.29",222.42,272.31,34.53,19.68,19.68,26.19,26.19
N4329750W08438250,396.58,41.97,"2,150.18",222.51,272.31,34.57,19.68,19.68,26.19,26.19
N4329750W08436750,411.69,52.68,"2,326.67",240.78,274.28,32.19,19.68,19.68,26.19,26.19
N4329750W08435250,421.86,60.50,"2,463.05",254.89,275.73,30.94,19.68,19.68,26.19,26.19
N4329750W08433750,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08432250,421.05,65.21,"2,621.72",271.31,273.24,34.05,19.68,19.68,26.19,26.19
N4329750W08430750,420.99,65.25,"2,623.84",271.53,273.17,34.11,19.68,19.68,26.19,26.19
N4329750W08429250,422.14,64.50,"2,586.06",267.62,274.36,33.06,19.68,19.68,26.19,26.19
N4329750W08427750,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08426250,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08424750,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08423250,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08421750,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08420250,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08418750,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08417250,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08415750,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08414250,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08412750,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08411250,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08409750,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08408250,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08406750,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08405250,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08403750,423.99,63.30,"2,525.44",261.35,276.25,31.37,19.68,19.68,26.19,26.19
N4329750W08402250,424.05,63.37,"2,531.32",261.95,276.54,31.38,19.68,19.68,26.19,26.19
N4329750W08400750,427.42,67.21,"2,858.75",295.84,292.63,32.26,19.68,19.68,26.19,26.19
N4329750W08399250,430.36,70.57,"3,144.03",325.36,306.66,33.02,19.68,19.68,26.19,26.19
N4329750W08397750,433.35,73.97,"3,434.45",355.41,320.93,33.79,19.68,19.68,26.19,26.19
N4329750W08396250,433.35,73.97,"3,434.45",355.41,320.93,33.79,19.68,19.68,26.19,26.19
N4329750W08394750,433.35,73.97,"3,434.45",355.41,320.93,33.79,19.68,19.68,26.19,26.19
N4329750W08393250,432.89,72.94,"3,393.05",351.13,312.23,31.47,19.68,19.68,26.19,26.19
N4329750W08391750,431.51,69.75,"3,266.42",338.03,285.60,24.38,19.68,19.68,26.19,26.19
N4329750W08390250,431.13,68.88,"3,231.58",334.42,278.28,22.43,19.68,19.68,26.19,26.19
N4329750W08388750,431.13,68.88,"3,231.58",334.42,278.28,22.43,19.68,19.68,26.19,26.19
N4329750W08387250,431.13,68.88,"3,231.58",334.42,278.28,22.43,19.68,19.68,26.19,26.19
N4329750W08385750,431.13,68.88,"3,231.58",334.42,278.28,22.43,19.68,19.68,26.19,26.19
N4329750W08384250,431.13,68.88,"3,231.58",334.42,278.28,22.43,19.68,19.68,26.19,26.19
N4329750W08382750,431.13,68.88,"3,231.58",334.42,278.28,22.43,19.68,19.68,26.19,26.19
N4329750W08381250,431.18,67.74,"3,190.43",330.16,278.96,21.93,19.68,19.68,26.19,26.19
N4329750W08379750,431.40,62.91,"3,015.56",312.07,281.87,19.83,19.68,19.68,26.19,26.19
N4329750W08378250,431.13,68.88,"3,231.58",334.42,278.28,22.43,19.68,19.68,26.19,26.19
N4329750W08376750,430.74,66.93,"3,125.26",323.42,278.74,21.73,19.68,19.68,26.19,26.19
N4329750W08375250,430.98,68.15,"3,191.72",330.30,278.45,22.17,19.68,19.68,26.19,26.19
N4329750W08373750,431.13,68.88,"3,231.58",334.42,278.28,22.43,19.68,19.68,26.19,26.19
N4329750W08372250,431.13,68.88,"3,231.58",334.42,278.28,22.43,19.68,19.68,26.19,26.19
N4329750W08370750,431.13,68.88,"3,231.58",334.42,278.28,22.43,19.68,19.68,26.19,26.19
N4329750W08369250,421.62,61.72,"3,215.07",332.71,272.65,22.28,19.68,19.68,26.19,26.19
N4329750W08367750,417.44,58.58,"3,207.83",331.96,270.17,22.22,19.68,19.68,26.19,26.19
N4329750W08366250,417.44,58.58,"3,207.83",331.96,270.17,22.22,19.68,19.68,26.19,26.19
N4329750W08364750,418.24,59.92,"3,242.90",335.59,270.43,22.21,19.68,19.68,26.19,26.19
N4329750W08363250,419.67,62.29,"3,305.50",342.07,270.89,22.20,19.68,19.68,26.19,26.19
N4329750W08361750,421.40,65.18,"3,381.37",349.92,271.44,22.18,19.68,19.68,26.19,26.19
N4329750W08360250,426.51,73.67,"3,604.86",373.05,273.08,22.13,19.68,19.68,26.19,26.19
N4329750W08358750,430.50,80.29,"3,779.07",391.08,274.36,22.10,19.68,19.68,26.19,26.19
N4329750W08357250,430.50,80.29,"3,779.07",391.08,274.36,22.10,19.68,19.68,26.19,26.19
N4329750W08355750,430.50,80.29,"3,779.07",391.08,274.36,22.10,19.68,19.68,26.19,26.19
N4329750W08354250,430.50,80.29,"3,779.07",391.08,274.36,22.10,19.68,19.68,26.19,26.19
N4329750W08352750,430.50,80.29,"3,779.07",391.08,274.36,22.10,19.68,19.68,26.19,26.19
N4329750W08351250,430.50,80.29,"3,779.07",391.08,274.36,22.10,19.68,19.68,26.19,26.19
N4329750W08349750,430.50,80.29,"3,779.07",391.08,274.36,22.10,19.68,19.68,26.19,26.19
N4329750W08348250,430.50,80.29,"3,779.07",391.08,274.36,22.10,19.68,19.68,26.19,26.19
N4329750W08346750,430.50,80.29,"3,779.07",391.08,274.36,22.10,19.68,19.68,26.19,26.19
N4329750W08345250,430.50,80.29,"3,779.07",391.08,274.36,22.10,19.68,19.68,26.19,26.19
N4329750W08343750,430.50,80.29,"3,779.07",391.08,274.36,22.10,19.68,19.68,26.19,26.19
N4329750W08342250,430.50,80.29,"3,779.07",391.08,274.36,22.10,19.68,19.68,26.19,26.19
N4329750W08340750,445.95,91.49,"4,006.75",414.64,304.74,26.31,19.68,19.68,26.19,26.19
N4329750W08339250,448.21,93.13,"4,040.07",418.09,309.18,26.93,19.68,19.68,26.19,26.19
N4329750W08337750,438.93,78.17,"3,863.54",399.82,278.70,26.32,19.68,19.68,26.19,26.19
N4329750W08336250,438.52,77.50,"3,855.69",399.01,277.35,26.29,19.68,19.68,26.19,26.19
N4329750W08334750,436.36,74.02,"3,814.59",394.75,270.25,26.15,19.68,19.68,26.19,26.19
N4329750W08333250,436.10,73.60,"3,809.65",394.24,269.39,26.14,19.68,19.68,26.19,26.19
N4329750W08331750,436.10,73.60,"3,809.65",394.24,269.39,26.14,19.68,19.68,26.19,26.19
N4329750W08330250,435.81,72.90,"3,837.82",397.16,269.47,27.50,19.68,19.68,26.19,26.19
N4329750W08328750,434.65,70.06,"3,953.35",409.11,269.77,33.10,19.68,19.68,26.19,26.19
N4329750W08327250,434.19,68.93,"3,999.21",413.86,269.89,35.32,19.68,19.68,26.19,26.19
N4329750W08325750,434.19,68.93,"3,999.21",413.86,269.89,35.32,19.68,19.68,26.19,26.19
N4329750W08324250,434.19,68.93,"3,999.21",413.86,269.89,35.32,19.68,19.68,26.19,26.19
N4329750W08322750,434.22,66.91,"3,981.79",412.06,270.32,32.40,19.68,19.68,26.19,26.19
N4329750W08321250,434.25,65.28,"3,967.67",410.60,270.67,30.03,19.68,19.68,26.19,26.19
N4329750W08319750,434.25,65.28,"3,967.67",410.60,270.67,30.03,19.68,19.68,26.19,26.19
N4329750W08318250,434.25,65.28,"3,967.67",410.60,270.67,30.03,19.68,19.68,26.19,26.19
N4329750W08316750,434.25,65.28,"3,967.67",410.60,270.67,30.03,19.68,19.68,26.19,26.19
N4329750W08315250,434.25,65.28,"3,967.67",410.60,270.67,30.03,19.68,19.68,26.19,26.19
N4329750W08313750,436.60,65.98,"3,955.46",409.33,271.17,30.69,19.68,19.68,26.19,26.19
N4329750W08312250,443.40,67.18,"3,911.56",404.79,272.60,33.46,19.68,19.68,26.19,26.19
N4329750W08310750,443.41,64.37,"3,880.97",401.62,272.59,36.43,19.68,19.68,26.19,26.19
N4329750W08309250,443.41,64.37,"3,880.97",401.62,272.59,36.43,19.68,19.68,26.19,26.19
N4329750W08307750,443.41,64.37,"3,880.97",401.62,272.59,36.43,19.68,19.68,26.19,26.19
N4329750W08306250,443.41,64.37,"3,880.97",401.62,272.59,36.43,19.68,19.68,26.19,26.19
N4329750W08304750,443.41,64.37,"3,880.97",401.62,272.59,36.43,19.68,19.68,26.19,26.19
N4329750W08303250,443.41,64.37,"3,880.97",401.62,272.59,36.43,19.68,19.68,26.19,26.19
N4329750W08301750,443.41,64.37,"3,880.97",401.62,272.59,36.43,19.68,19.68,26.19,26.19
N4329750W08300250,443.41,64.37,"3,880.97",401.62,272.59,36.43,19.68,19.68,26.19,26.19
N4329750W08298750,443.41,64.37,"3,880.97",401.62,272.59,36.43,19.68,19.68,26.19,26.19
N4329750W08297250,443.41,64.37,"3,880.97",401.62,272.59,36.43,19.68,19.68,26.19,26.19
N4329750W08295750,448.01,69.60,"3,898.99",403.49,273.58,33.65,19.68,19.68,26.19,26.19
N4329750W08294250,448.47,70.12,"3,900.78",403.67,273.68,33.38,19.68,19.68,26.19,26.19
